Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value
ENSG00000128045,RASL11B,0.02623313346841254,-0.6665017923890098,0.4209143994637259,0.04024728747840936,0.6665017923890098,0.4209143994637259
ENSG00000184178,SCFD2,0.20525264867593107,0.5573015777551453,0.40856615698014864,0.13799069992597493,-0.5573015777551453,0.40856615698014864
ENSG00000145216,FIP1L1,0.719537375133601,0.2334198812321246,0.8360283138022492,0.6113754621720279,-0.2334198812321246,0.8360283138022492
ENSG00000072201,LNX1,0.17498364852007045,0.6844053694701184,0.2692498549034786,0.10732609994242495,-0.6844053694701184,0.2692498549034786
ENSG00000248494,LNX1-AS2,0.013260704830186558,0.8239567218689121,0.586605705551945,0.005749612496915623,-0.8239567218689121,0.586605705551945
ENSG00000272650,AC110792.3,0.00864828575881732,-0.7764358194218506,0.7075662977490979,0.013415762492803119,0.7764358194218506,0.7075662977490979
ENSG00000109220,CHIC2,0.3372831445938755,-0.04490140950620658,1.0,0.3468932873139092,0.04490140950620658,1.0
ENSG00000134853,PDGFRA,0.15941673415419927,-2.0049072491046718,8.946234478406405e-12,0.6401235246566059,2.0049072491046718,8.946234478406405e-12
ENSG00000157404,KIT,0.03171038111566351,-1.2216184823208676,0.017562956130940444,0.07282842496093121,1.2216184823208676,0.017562956130940444
ENSG00000128052,KDR,0.1744070961361493,-0.6673672363507088,0.12819581825425747,0.27598139985194986,0.6673672363507088,0.12819581825425747
ENSG00000128039,SRD5A3,1.5480431508283004,0.6186837247095939,0.239064196922544,1.008098724459206,-0.6186837247095939,0.239064196922544
ENSG00000249700,SRD5A3-AS1,0.010377942910580785,0.4788212358202246,0.8380745584758256,0.005749612496915623,-0.4788212358202246,0.8380745584758256
ENSG00000273257,AC069200.1,0.004612419071369237,0.3568307114416145,0.9914369186612496,0.001916537498971874,-0.3568307114416145,0.9914369186612496
ENSG00000134851,TMEM165,3.9173851725522857,0.4193671383462405,0.45987389177009447,2.9323023734269675,-0.4193671383462405,0.45987389177009447
ENSG00000134852,CLOCK,0.7457705086020137,0.4073174273474176,0.55967314493573,0.5615454871987591,-0.4073174273474176,0.55967314493573
ENSG00000272969,AC024243.1,0.0037475904954875055,-0.5082397084722778,1.0,0.003833074997943748,0.5082397084722778,1.0
ENSG00000163440,PDCL2,0.0011531047678423093,-0.408704034921362,1.0,0.0,0.408704034921362,1.0
ENSG00000109255,NMU,0.132318772109905,0.6885931664335518,0.30062852082819447,0.08049457495681872,-0.6885931664335518,0.30062852082819447
ENSG00000090989,EXOC1,0.9250783000014927,0.34407826470761826,0.6489602409167283,0.7282842496093122,-0.34407826470761826,0.6489602409167283
ENSG00000286599,AC110611.1,0.005188971455290393,-1.9421362350024376,0.06302988673526848,0.01916537498971874,1.9421362350024376,0.06302988673526848
ENSG00000287382,AC110611.2,0.014990361981950022,-1.3246397701328885,0.07588546481667371,0.036414212480465606,1.3246397701328885,0.07588546481667371
ENSG00000174799,CEP135,0.3245989921476101,0.1884711499013343,0.9207717135868437,0.28364754984783735,-0.1884711499013343,0.9207717135868437
ENSG00000109265,KIAA1211,0.00432414287940866,0.2693678701912754,0.989242031407241,0.001916537498971874,-0.2693678701912754,0.989242031407241
ENSG00000157426,AASDH,0.3911907924905035,0.27575619815382213,0.7838685004564345,0.3219782998272749,-0.27575619815382213,0.7838685004564345
ENSG00000269921,AC068620.1,0.015566914365871177,1.0507275837159344,0.4564166835145596,0.005749612496915623,-1.0507275837159344,0.4564166835145596
ENSG00000128059,PPAT,0.5707868600819431,0.6899995745644492,0.19039262359679052,0.35264289981082486,-0.6899995745644492,0.19039262359679052
ENSG00000270147,AC068620.2,0.031998657307624086,0.07672279224887824,1.0,0.02874806248457811,-0.07672279224887824,1.0
ENSG00000128050,PAICS,3.2451250929002193,0.7665811086608958,0.07725563208104644,1.9088713489759868,-0.7665811086608958,0.07725563208103767
ENSG00000174780,SRP72,3.0018199868854922,0.38798861816730046,0.5164394822694074,2.2960119237683054,-0.38798861816730046,0.5164394822694074
ENSG00000196503,ARL9,0.04180004783428372,-0.06436952698572096,1.0,0.042163824977381234,0.06436952698572096,1.0
ENSG00000171476,HOPX,0.19804574387691665,-0.9190772192218357,0.009868418316291296,0.3737248122995155,0.9190772192218357,0.009868418316291296
ENSG00000128040,SPINK2,0.01873795247743753,-1.0081661053376347,0.18525041807203488,0.036414212480465606,1.0081661053376347,0.18525041807203488
ENSG00000084093,REST,1.132925434405069,0.000595152986418962,1.0,1.1326736618923776,-0.000595152986418962,1.0
ENSG00000269949,AC069307.1,0.015855190557831755,-0.2452053026384844,0.9654630206534597,0.017248837490746866,0.2452053026384844,0.9654630206534597
ENSG00000084092,NOA1,0.6555400605183529,0.5944702128737804,0.2916404528595436,0.4331374747676436,-0.5944702128737804,0.2916404528595436
ENSG00000047315,POLR2B,2.3889448027773046,0.47560452313668156,0.4209143994637259,1.719134136577771,-0.47560452313668156,0.4209143994637259
ENSG00000163453,IGFBP7,8.377017862182418,-1.5006571693395556,2.5170187076755756e-08,23.742066537263575,1.5006571693395556,2.5170187076755756e-08
ENSG00000245067,IGFBP7-AS1,0.0005765523839211547,-2.1456696290875676,0.6644252149417135,0.001916537498971874,2.1456696290875676,0.6644252149417135
ENSG00000287369,AC111197.1,0.00028827619196057733,-1.7306321298087237,1.0,0.0,1.7306321298087237,1.0
ENSG00000251459,AC013724.1,0.000864828575881732,-0.7306321298087237,1.0,0.0,0.7306321298087237,1.0
ENSG00000150471,ADGRL3,0.003459314303526928,-1.6151549123887898,0.29599201972923855,0.00958268749485937,1.6151549123887898,0.29599201972923855
ENSG00000205682,AC020741.1,0.00028827619196057733,-2.7306321298087237,0.586605705551945,0.001916537498971874,2.7306321298087237,0.586605705551945
ENSG00000145242,EPHA5,0.0005765523839211547,-2.7306321298087246,0.3975728613878683,0.003833074997943748,2.7306321298087246,0.3975728613878683
ENSG00000287383,AC110809.1,0.00028827619196057733,-1.7306321298087237,1.0,0.0,1.7306321298087237,1.0
ENSG00000250075,AC104806.2,0.05765523839211547,0.7504945599278914,0.37915659045460093,0.03258113748252186,-0.7504945599278914,0.37915659045460093
ENSG00000145241,CENPC,0.277609972858036,-0.46879448475769214,0.33904787894298344,0.38330749979437484,0.46879448475769214,0.33904787894298344
ENSG00000035720,STAP1,0.022485542972925033,-1.8531161363337203,0.00010913760270793598,0.08049457495681872,1.8531161363337203,0.00010913760270793754
ENSG00000033178,UBA6,0.42088324026244295,-0.2568106562975293,0.6585130811422296,0.502132824730631,0.2568106562975293,0.6585130811422296
ENSG00000248049,UBA6-AS1,0.16114639130596276,0.1507233736926552,0.9952482560559254,0.14374031242289056,-0.1507233736926552,0.9952482560559254
ENSG00000083896,YTHDC1,1.1167819676552766,-0.005408389182010892,1.0,1.1211744368985463,0.005408389182010892,1.0
ENSG00000087128,TMPRSS11E,0.000864828575881732,-1.7306321298087237,0.7708165074491689,0.001916537498971874,1.7306321298087237,0.7708165074491689
ENSG00000196620,UGT2B15,0.0014413809598028868,-0.14566962908756764,1.0,0.0,0.14566962908756764,1.0
ENSG00000272626,AC021146.12,0.009801390526659631,1.3986508871362417,0.37596626364007624,0.001916537498971874,-1.3986508871362417,0.37596626364007624
ENSG00000156096,UGT2B4,0.0049006952633298155,1.4392928716335875,0.4863097153193649,0.0,-1.4392928716335875,0.4863097153193649
ENSG00000173597,SULT1B1,0.000864828575881732,-3.0525602246960872,0.06763876492122611,0.007666149995887496,3.0525602246960872,0.06763876492122611
ENSG00000109193,SULT1E1,0.00028827619196057733,-1.7306321298087237,1.0,0.0,1.7306321298087237,1.0
ENSG00000109205,ODAM,0.0,-3.7306321298087237,0.4209143994637259,0.001916537498971874,3.7306321298087237,0.4209143994637259
ENSG00000181617,FDCSP,0.02623313346841254,-2.9485371601528594,2.4658053506479493e-11,0.20315297489101866,2.9485371601528594,2.4658053506479493e-11
ENSG00000132464,ENAM,0.0005765523839211547,-1.1456696290875676,1.0,0.0,1.1456696290875676,1.0
ENSG00000132465,JCHAIN,1.2309393396716652,-2.946398352440821,1.025019706946322e-30,9.504109457401524,2.946398352440821,1.025019706946322e-30
ENSG00000132467,UTP3,0.49842953589983824,0.0035563796869073627,1.0,0.4963832122337154,-0.0035563796869073627,1.0
ENSG00000272986,AC009570.1,0.011819323870383671,-0.3383147070299648,0.970904569943238,0.013415762492803119,0.3383147070299648,0.9709045699427836
ENSG00000018189,RUFY3,0.6405496985364029,-0.284765238753231,0.586605705551945,0.7800307620815528,0.284765238753231,0.586605705551945
ENSG00000132463,GRSF1,2.171584554039029,0.41555286645270473,0.5198910748089718,1.6290568741260931,-0.41555286645270473,0.5198910748089718
ENSG00000173542,MOB1B,0.4966998787480748,0.07254469769569516,1.0,0.47146822474708105,-0.07254469769569516,1.0
ENSG00000156136,DCK,0.46153018332888435,0.02020853929204125,1.0,0.45421938725633415,-0.02020853929204125,1.0
ENSG00000080493,SLC4A4,0.003171038111566351,-0.7306321298087246,0.965990520223132,0.003833074997943748,0.7306321298087246,0.965990520223132
ENSG00000056291,NPFFR2,0.0020179333437240414,-1.3155946305298807,0.6915080618317551,0.003833074997943748,1.3155946305298807,0.6915080618317551
ENSG00000156140,ADAMTS3,0.007206904799014434,-1.9370830072761516,0.014400883594463816,0.026831524985606238,1.9370830072761516,0.014400883594463816
ENSG00000163626,COX18,0.23379199168002823,-0.09871921416099938,0.9574959114633674,0.24914987486634363,0.09871921416099938,0.9574959114633674
ENSG00000132466,ANKRD17,0.7440408514502501,-0.2759420941143178,0.605486541477524,0.9007726245167809,0.2759420941143178,0.605486541477524
ENSG00000250220,AC053527.2,0.0028827619196057737,-0.2712005111714273,1.0,0.001916537498971874,0.2712005111714273,1.0
ENSG00000163631,ALB,4.680163976479974,0.8206062339524172,0.22201041249116304,2.652487898577074,-0.8206062339524172,0.22201041249116304
ENSG00000081051,AFP,0.5673275457784163,0.3797252519280866,0.6242616662256886,0.43505401226661544,-0.3797252519280866,0.6242616662256886
ENSG00000079557,AFM,0.006918628607053856,-0.40870403492136287,1.0,0.007666149995887496,0.40870403492136287,1.0
ENSG00000250436,LINC02499,0.0005765523839211547,-1.1456696290875676,1.0,0.0,1.1456696290875676,1.0
ENSG00000169435,RASSF6,0.0663035241509328,-0.5227392781673927,0.44603061834438945,0.09391033744962184,0.5227392781673927,0.44603061834438945
ENSG00000169429,CXCL8,0.07927595278915878,-0.048372427732654266,1.0,0.08049457495681872,0.048372427732654266,1.0
ENSG00000124875,CXCL6,0.0023062095356846187,-1.882635223253775,0.2904558262723678,0.007666149995887496,1.882635223253775,0.2904558262723678
ENSG00000163739,CXCL1,0.012684152446265404,-2.3262418747293903,2.8364152746932542e-05,0.06324573746607184,2.3262418747293903,2.8364152746932542e-05
ENSG00000163736,PPBP,0.0,-3.7306321298087237,0.4209143994637259,0.001916537498971874,3.7306321298087237,0.4209143994637259
ENSG00000163735,CXCL5,0.006918628607053856,-0.08677594003400024,1.0,0.005749612496915623,0.08677594003400024,1.0
ENSG00000163734,CXCL3,0.010089666718620207,-0.7306321298087255,0.6451236638864929,0.015332299991774993,0.7306321298087255,0.6451236638864929
ENSG00000081041,CXCL2,0.0242152001246885,-1.875830045348661,0.0010903363285489338,0.08816072495270622,1.875830045348661,0.0010903363285489338
ENSG00000163738,MTHFD2L,0.2213961154257234,0.48116822680617677,0.4896278450780063,0.1571560749156937,-0.48116822680617677,0.4896278450780063
ENSG00000269559,AC093677.2,0.001729657151763464,0.07672279224888001,1.0,0.0,-0.07672279224888001,1.0
ENSG00000124882,EREG,0.0014413809598028868,-1.1456696290875676,0.8849893033098357,0.001916537498971874,1.1456696290875676,0.8849893033098357
ENSG00000109321,AREG,0.04151177164232314,0.12734886531884637,1.0,0.036414212480465606,-0.12734886531884637,1.0
ENSG00000174808,BTC,0.04151177164232314,0.6419220381486053,0.5220692248336883,0.024914987486634364,-0.6419220381486053,0.5220692248336883
ENSG00000169116,PARM1,0.26924996329117923,-0.4163984267113634,0.4209143994637259,0.35839251230774044,0.4163984267113634,0.4209143994637259
ENSG00000249717,AC110760.2,0.000864828575881732,-2.3155946305298807,0.46349359826274245,0.003833074997943748,2.3155946305298807,0.46349359826274245
ENSG00000248165,AC110760.1,0.0014413809598028868,-1.7306321298087246,0.5814554833424865,0.003833074997943748,1.7306321298087246,0.5814554833424865
ENSG00000260265,LINC02562,0.05679040981623374,0.6507969768272988,0.4634188523319471,0.03449767498149373,-0.6507969768272988,0.4634188523319471
ENSG00000163743,RCHY1,0.36755214474973613,-0.005676553311936283,1.0,0.36797519980259985,0.005676553311936283,1.0
ENSG00000174796,THAP6,0.18478503904673008,0.22075792596665345,0.8933152814619532,0.1571560749156937,-0.22075792596665345,0.8933152814619532
ENSG00000174792,ODAPH,0.0,-3.7306321298087237,0.4209143994637259,0.001916537498971874,3.7306321298087237,0.4209143994637259
ENSG00000138769,CDKL2,0.0014413809598028868,-1.1456696290875676,0.8849893033098357,0.001916537498971874,1.1456696290875676,0.8849893033098357
ENSG00000138757,G3BP2,1.4722265123426685,0.08607349499170164,1.0,1.387573149255637,-0.08607349499170164,1.0
ENSG00000138768,USO1,0.8829899759752484,0.017678437951490017,1.0,0.8720245620322027,-0.017678437951490017,1.0
ENSG00000156194,PPEF2,0.00028827619196057733,-2.7306321298087237,0.5770922884023055,0.001916537498971874,2.7306321298087237,0.5770922884023055
ENSG00000138744,NAAA,0.16316432464968678,-0.9671314973405487,0.00583963313076965,0.3181452248293311,0.9671314973405487,0.00583963313076965
ENSG00000198301,SDAD1,0.47161985004750456,0.045339668684679646,1.0,0.45613592475530607,-0.045339668684679646,1.0
ENSG00000138755,CXCL9,2.2436536020291737,-0.6036177565495358,0.13266192302249508,3.413353285668908,0.6036177565495358,0.13266192302249508
ENSG00000156219,ART3,0.0005765523839211547,-2.7306321298087246,0.34614583519902353,0.003833074997943748,2.7306321298087246,0.34614583519902353
ENSG00000169245,CXCL10,1.214219320537952,-0.2116003689701978,0.7244767193214282,1.4067385242453556,0.2116003689701978,0.7244767193214282
ENSG00000169248,CXCL11,0.3476610875044563,-0.2747818825783632,0.6523753743578021,0.41972171227484045,0.2747818825783632,0.6523753743578021
ENSG00000138750,NUP54,0.41309978307950734,0.28759162881018163,0.7603035052238027,0.33731059981904987,-0.28759162881018163,0.7603035052238027
ENSG00000138760,SCARB2,2.4258441553482584,0.20631118853434605,0.830207546311541,2.104358173871118,-0.20631118853434605,0.830207546311541
ENSG00000189157,FAM47E,0.11675185774403384,0.8472409461261114,0.17516512330113215,0.06324573746607184,-0.8472409461261114,0.17516512330113215
ENSG00000287401,AC034139.1,0.0,-3.7306321298087237,0.4209143994637259,0.001916537498971874,3.7306321298087237,0.4209143994637259
ENSG00000118804,STBD1,0.1971809153010349,0.5395809285344817,0.4209143994637259,0.13415762492803118,-0.5395809285344817,0.4209143994637259
ENSG00000163749,CCDC158,0.00028827619196057733,-2.7306321298087237,0.5636827176918144,0.001916537498971874,2.7306321298087237,0.5636827176918144
ENSG00000138771,SHROOM3,0.46498949763241126,0.9034249204406006,0.05593982911005637,0.24723333736737177,-0.9034249204406006,0.05593982911005637
ENSG00000186212,SOWAHB,0.05823179077603663,1.349741286655295,0.0542402334128871,0.021081912488690617,-1.349741286655295,0.0542402334128871
ENSG00000138758,SEPTIN11,0.5733813458095883,-0.6081297694357839,0.11948830826426526,0.8739410995311746,0.6081297694357839,0.11948830826426526
ENSG00000118816,CCNI,2.9236971388641755,-0.2718404291419505,0.6343538789632012,3.534095148104136,0.2718404291419505,0.6343538789632012
ENSG00000138764,CCNG2,1.564763169962014,0.38121788982893173,0.5833081233393197,1.201669011855365,-0.38121788982893173,0.5833081233393197
ENSG00000156234,CXCL13,0.2430168298227667,-1.2092052859379048,0.00020421857327468948,0.5615454871987591,1.2092052859379048,0.00020421857327468948
ENSG00000138767,CNOT6L,0.6624586891254067,-0.38402034150573294,0.4209143994637259,0.8643584120363152,0.38402034150573294,0.4209143994637259
ENSG00000169288,MRPL1,0.4399094689318411,-0.024512502595278374,1.0,0.44655323726044666,0.024512502595278374,1.0
ENSG00000138759,FRAS1,0.011531047678423095,-0.9580426259117978,0.44574817883184303,0.021081912488690617,0.9580426259117978,0.44574817883184303
ENSG00000138772,ANXA3,0.08504147662837032,-0.013031860509450155,1.0,0.08432764995476247,0.013031860509450155,1.0
ENSG00000251442,LINC01094,0.04122349545036256,-1.467597723974932,0.0009581551934307228,0.11307571243934057,1.467597723974932,0.0009581551934307228
ENSG00000287632,AC112253.1,0.0011531047678423093,-1.408704034921362,0.8346547479154216,0.001916537498971874,1.408704034921362,0.8346547479154216
ENSG00000260278,AC098818.2,0.0005765523839211547,-1.1456696290875676,1.0,0.0,1.1456696290875676,1.0
ENSG00000138756,BMP2K,0.3692818019014996,-0.861778803494545,0.011865764918166688,0.6707881246401559,0.861778803494545,0.011865764918166688
ENSG00000163291,PAQR3,0.10810357198521652,-0.34596827957340004,0.618050499078331,0.13607416242700307,0.34596827957340004,0.618050499078331
ENSG00000249307,LINC01088,0.0028827619196057737,-2.4411255126137403,0.04720466512765091,0.015332299991774993,2.4411255126137403,0.04720466512765091
ENSG00000250334,LINC00989,0.006053800031172125,-0.8561630118925843,0.6937786413018344,0.00958268749485937,0.8561630118925843,0.6937786413018344
ENSG00000163297,ANTXR2,0.16402915322556852,-1.3373652532011004,2.8638167146132377e-05,0.4139720997779248,1.3373652532011004,2.8638167146132377e-05
ENSG00000152784,PRDM8,0.026521409660373117,-2.0983639143092123,4.1357501132196075e-07,0.11307571243934057,2.0983639143092123,4.1357501132196075e-07
ENSG00000138675,FGF5,0.000864828575881732,-0.7306321298087237,1.0,0.0,0.7306321298087237,1.0
ENSG00000197826,CFAP299,0.0011531047678423093,-1.408704034921362,0.8286091416508193,0.001916537498971874,1.408704034921362,0.8286091416508193
ENSG00000152785,BMP3,0.0011531047678423093,-1.408704034921362,0.812587592375617,0.001916537498971874,1.408704034921362,0.812587592375617
ENSG00000138669,PRKG2,0.006918628607053856,-1.4087040349213629,0.30262718107524245,0.017248837490746866,1.4087040349213629,0.30262718107524245
ENSG00000138670,RASGEF1B,0.18882090573417817,-0.6114848645157207,0.18498010186046662,0.28748062484578113,0.6114848645157207,0.18498010186046662
ENSG00000273156,AC124016.2,0.04468280975388949,0.23284199416616058,0.949484515771572,0.036414212480465606,-0.23284199416616058,0.949484515771572
ENSG00000138668,HNRNPD,3.3535169410773964,0.04835790099551707,1.0,3.246614523258355,-0.04835790099551707,1.0
ENSG00000272677,AC124016.1,0.047853847865455844,-0.10181533949814092,1.0,0.04982997497326873,0.10181533949814092,1.0
ENSG00000152795,HNRNPDL,3.625361390096221,-0.034716316707415595,1.0,3.7180827480054357,0.034716316707415595,1.0
ENSG00000145293,ENOPH1,0.9758149097865544,0.2736349393797312,0.7647940871488115,0.806862287067159,-0.2736349393797312,0.7647940871488115
ENSG00000249242,TMEM150C,10.633643892849816,0.7824667853378386,0.06659660631527677,6.190416121679154,-0.7824667853378386,0.06659660631527677
ENSG00000145284,SCD5,0.6307483080097432,0.5710082430221151,0.3239336804176913,0.4235547872727842,-0.5710082430221151,0.3239336804176913
ENSG00000138674,SEC31A,3.497078484673764,0.3045161922991333,0.6543895908635151,2.8345589609794017,-0.3045161922991333,0.6543895908635151
ENSG00000251022,THAP9-AS1,0.5410944123100037,0.21361188028216294,0.8810015838310243,0.4657186122501654,-0.21361188028216294,0.8810015838310243
ENSG00000168152,THAP9,0.08273526709268571,0.6319379495759834,0.4209143994637259,0.0517465124722406,-0.6319379495759834,0.4209143994637259
ENSG00000189308,LIN54,0.37850664004423806,0.6866029251743644,0.20840662343985278,0.23381757487456864,-0.6866029251743644,0.20840662343985278
ENSG00000138663,COPS4,1.05855017687924,0.47186611470058654,0.4349501468622816,0.762781924590806,-0.47186611470058654,0.4349501468622816
ENSG00000286035,AC073840.1,0.0011531047678423093,-0.408704034921362,1.0,0.0,0.408704034921362,1.0
ENSG00000145287,PLAC8,0.029692447771939467,-2.7026177536391285,4.470269810341897e-14,0.19357028739615928,2.7026177536391285,4.470269810341897e-14
ENSG00000250057,AC114781.2,0.0011531047678423093,-1.408704034921362,0.8055840138632779,0.001916537498971874,1.408704034921362,0.8055840138632779
ENSG00000173085,COQ2,0.3156624301968322,0.2799371119014622,0.7720281139673297,0.258732562361203,-0.2799371119014622,0.7720281139673297
ENSG00000173083,HPSE,0.10089666718620208,-0.4250520290088464,0.4843310366057187,0.13415762492803118,0.4250520290088464,0.4843310366057187
ENSG00000163312,HELQ,0.19948712483671954,-0.062104912448437855,1.0,0.2069860498889624,0.062104912448437855,1.0
ENSG00000163319,MRPS18C,2.122865877597692,0.49378586065811003,0.41067350564321703,1.508315011690865,-0.49378586065811003,0.41067350564321703
ENSG00000163322,ABRAXAS1,0.17267743898438584,-0.07166904764379245,1.0,0.18015452490335618,0.07166904764379245,1.0
ENSG00000138678,GPAT3,0.03574624780311159,-1.1223998497647223,0.029212615072214704,0.07666149995887496,1.1223998497647223,0.029212615072214704
ENSG00000249171,AC021192.1,0.00028827619196057733,-1.7306321298087237,1.0,0.0,1.7306321298087237,1.0
ENSG00000163623,NKX6-1,0.02190899058900388,-0.1642853072549153,1.0,0.02299844998766249,0.1642853072549153,1.0
ENSG00000163624,CDS1,0.6555400605183529,0.7485933581931998,0.13352541042185598,0.3890571122912905,-0.7485933581931998,0.13352541042185598
ENSG00000163625,WDFY3,0.5702103076980221,0.49882457853160145,0.4209143994637259,0.40247287478409355,-0.49882457853160145,0.4209143994637259
ENSG00000180769,WDFY3-AS2,0.03603452399507217,-0.3972083960835331,0.6920757500625903,0.04599689997532498,0.3972083960835331,0.6920757500625903
ENSG00000286189,AC108021.1,0.001729657151763464,-0.92327720775112,1.0,0.001916537498971874,0.92327720775112,1.0
ENSG00000138639,ARHGAP24,0.04900695263329815,-1.4420626318677936,0.001378515667720445,0.13224108742905932,1.4420626318677936,0.001378515667720445
ENSG00000109339,MAPK10,0.14529120074813098,-0.01727909286446927,1.0,0.14565684992186242,0.01727909286446927,1.0
ENSG00000250062,AC104827.1,0.0020179333437240414,0.2693678701912763,0.9178991212774957,0.0,-0.2693678701912763,0.9178991212774957
ENSG00000163629,PTPN13,0.4935288406365084,0.2702103198741266,0.7812159839362541,0.4082224872810092,-0.2702103198741266,0.7812159839362541
ENSG00000163633,C4orf36,0.07495180990975012,0.9049564439823987,0.19771354894314055,0.03833074997943748,-0.9049564439823987,0.19771354894314055
ENSG00000284968,AC093827.4,0.0152786381739106,0.216900450297139,0.9929954529478787,0.011499224993831245,-0.216900450297139,0.9929954529478787
ENSG00000172493,AFF1,0.5970199935503557,-0.36845987065013885,0.4381627169596787,0.7704480745866934,0.36845987065013885,0.4381627169596787
ENSG00000145332,KLHL8,0.2750154871303908,0.018977673609703816,1.0,0.2702317873550343,-0.018977673609703816,1.0
ENSG00000170509,HSD17B13,0.0011531047678423093,-3.2160589569789666,0.02196222496421041,0.011499224993831245,3.2160589569789666,0.02196222496421041
ENSG00000198189,HSD17B11,0.14500292455617042,-1.7017194378934863,2.5049986471948906e-08,0.47146822474708105,1.7017194378934863,2.5049986471948906e-08
ENSG00000170502,NUDT9,0.7745981277980714,0.5170270501381526,0.39153378841509034,0.5404635747100686,-0.5170270501381526,0.39153378841509034
ENSG00000272856,AC112250.2,0.00028827619196057733,-1.7306321298087237,1.0,0.0,1.7306321298087237,1.0
ENSG00000152583,SPARCL1,1.5195038078242034,-1.5600228353018886,1.3525842415753684e-08,4.486614285093157,1.5600228353018886,1.3525842415753398e-08
ENSG00000249001,AC093895.1,0.0011531047678423093,-1.408704034921362,0.8346547479154216,0.001916537498971874,1.408704034921362,0.8346547479154216
ENSG00000029559,IBSP,0.04439453356192891,0.29756476202192683,0.865540196070399,0.03449767498149373,-0.29756476202192683,0.865540196070399
ENSG00000118785,SPP1,3.1214546065491318,0.18917231697124648,0.8784570593854506,2.74064862352978,-0.18917231697124648,0.878457059385339
ENSG00000118762,PKD2,0.21822507731415705,-0.6321836417206312,0.14328792266676435,0.33731059981904987,0.6321836417206312,0.14328792266676435
ENSG00000118777,ABCG2,0.047277295481534684,-0.7905746702650074,0.1901859471394946,0.08049457495681872,0.7905746702650074,0.1901859471394946
ENSG00000163644,PPM1K,0.41194667831166504,-0.5707607930303362,0.1716467508199133,0.6113754621720279,0.5707607930303362,0.1716467508199133
ENSG00000246375,PPM1K-DT,0.0011531047678423093,-0.408704034921362,1.0,0.0,0.408704034921362,1.0
ENSG00000138642,HERC6,0.8498382138997821,0.17699247499440493,0.9272721665884144,0.7512826995969747,-0.17699247499440493,0.9272721665884144
ENSG00000138646,HERC5,0.18853262954221758,-0.7151310362685375,0.08555949221107671,0.30856253733447175,0.7151310362685375,0.08555949221107671
ENSG00000145337,PYURF,1.1335019867889902,0.3621594007048473,0.6104760087430267,0.8816072495270622,-0.3621594007048473,0.6104760087430267
ENSG00000285122,PIGY-DT,0.007783457182935588,2.076722792248879,0.25190572817523615,0.0,-2.076722792248879,0.25190572817523615
ENSG00000138641,HERC3,0.18709124858241472,-0.2811539852008518,0.6641065891714174,0.22615142487868115,0.2811539852008518,0.6641065891714174
ENSG00000177432,NAP1L5,0.0495835050172193,0.7971055022194804,0.3666058171139581,0.026831524985606238,-0.7971055022194804,0.3666058171139581
ENSG00000248019,FAM13A-AS1,0.056502133624273164,-0.9665613054799214,0.060300196129164624,0.10924263744139683,0.9665613054799214,0.060300196129164624
ENSG00000138640,FAM13A,0.06832145749465683,-1.0837418799443674,0.01236937159874184,0.14374031242289056,1.0837418799443674,0.01236937159874184
ENSG00000180346,TIGD2,0.11386909582442806,0.2548683004961596,0.8508153740212145,0.09391033744962184,-0.2548683004961596,0.8508153740212145
ENSG00000270720,AC104785.1,0.017008295325674064,0.3689035437421895,0.9207717135868437,0.011499224993831245,-0.3689035437421895,0.9207717135868437
ENSG00000185477,GPRIN3,0.5373468218145162,-0.2835247295520229,0.5932902640870545,0.6535392871494091,0.2835247295520229,0.5932902640870545
ENSG00000251095,AC093866.1,0.0037475904954875055,0.07672279224887912,1.0,0.001916537498971874,-0.07672279224887912,1.0
ENSG00000145335,SNCA,0.029692447771939467,-1.5220455079973076,0.0021024439291266873,0.08432764995476247,1.5220455079973076,0.0021024439291266873
ENSG00000276542,AC097478.2,0.00028827619196057733,-1.7306321298087237,1.0,0.0,1.7306321298087237,1.0
ENSG00000138722,MMRN1,0.01844967628547695,-3.6390016543431574,1.7735863808450984e-19,0.23190103737559678,3.6390016543431574,1.7735863808450984e-19
ENSG00000184305,CCSER1,0.01095449529450194,0.5547700890535232,0.8710593507541926,0.005749612496915623,-0.5547700890535232,0.8710593507541926
ENSG00000163104,SMARCAD1,0.5157261074174729,0.16822114673437494,0.9465885136126543,0.4580524622542779,-0.16822114673437494,0.9465885136126543
ENSG00000163106,HPGDS,0.014125533406068291,-1.0867759400340002,0.27004205497580497,0.02874806248457811,1.0867759400340002,0.27004205497580497
ENSG00000163110,PDLIM5,0.7524008610171069,-0.708920314823831,0.047095863252717515,1.2304170743399432,0.708920314823831,0.047095863252717515
ENSG00000249599,BMPR1B-DT,0.00028827619196057733,-1.7306321298087237,1.0,0.0,1.7306321298087237,1.0
ENSG00000138696,BMPR1B,0.029692447771939467,-0.030192411667632868,1.0,0.02874806248457811,0.030192411667632868,1.0
ENSG00000182168,UNC5C,0.08965389569973956,0.38484508761121106,0.6999577658657656,0.06707881246401559,-0.38484508761121106,0.6999577658657656
ENSG00000271474,AC106881.1,0.02075588582116157,-0.12577007164986398,1.0,0.021081912488690617,0.12577007164986398,1.0
