Ligand,Receptor,TF,Target
ADAM15,ITGB1,NFKB1,BTG2
ADAM15,ITGB1,NFKB1,CCL19
ADAM15,ITGB1,NFKB1,CHRD
ADAM15,ITGB1,NFKB1,GATA3
ADAM15,ITGB1,NFKB1,RAMP1
ADAM15,ITGB1,NFKB1,SERPINA3
ADAM15,ITGB1,RELA,BTG2
ADAM15,ITGB1,RELA,CCL19
ADAM15,ITGB1,RELA,GATA3
ADAM15,ITGB1,RELA,SERPINA3
ADAM15,ITGA5,NFKB1,BTG2
ADAM15,ITGA5,NFKB1,CCL19
ADAM15,ITGA5,NFKB1,CHRD
ADAM15,ITGA5,NFKB1,GATA3
ADAM15,ITGA5,NFKB1,RAMP1
ADAM15,ITGA5,NFKB1,SERPINA3
ADAM15,ITGA5,RELA,BTG2
ADAM15,ITGA5,RELA,CCL19
ADAM15,ITGA5,RELA,GATA3
ADAM15,ITGA5,RELA,SERPINA3
ADAM15,ITGAV,NFKB1,BTG2
ADAM15,ITGAV,NFKB1,CCL19
ADAM15,ITGAV,NFKB1,CHRD
ADAM15,ITGAV,NFKB1,GATA3
ADAM15,ITGAV,NFKB1,RAMP1
ADAM15,ITGAV,NFKB1,SERPINA3
ADAM15,ITGAV,RELA,BTG2
ADAM15,ITGAV,RELA,CCL19
ADAM15,ITGAV,RELA,GATA3
ADAM15,ITGAV,RELA,SERPINA3
ADAM17,ITGB1,NFKB1,BTG2
ADAM17,ITGB1,NFKB1,CCL19
ADAM17,ITGB1,NFKB1,CHRD
ADAM17,ITGB1,NFKB1,GATA3
ADAM17,ITGB1,NFKB1,RAMP1
ADAM17,ITGB1,NFKB1,SERPINA3
ADAM17,ITGB1,RELA,BTG2
ADAM17,ITGB1,RELA,CCL19
ADAM17,ITGB1,RELA,GATA3
ADAM17,ITGB1,RELA,SERPINA3
ADAM17,ITGA5,NFKB1,BTG2
ADAM17,ITGA5,NFKB1,CCL19
ADAM17,ITGA5,NFKB1,CHRD
ADAM17,ITGA5,NFKB1,GATA3
ADAM17,ITGA5,NFKB1,RAMP1
ADAM17,ITGA5,NFKB1,SERPINA3
ADAM17,ITGA5,RELA,BTG2
ADAM17,ITGA5,RELA,CCL19
ADAM17,ITGA5,RELA,GATA3
ADAM17,ITGA5,RELA,SERPINA3
ADAM17,NOTCH1,NFKB1,BTG2
ADAM17,NOTCH1,NFKB1,CCL19
ADAM17,NOTCH1,NFKB1,CHRD
ADAM17,NOTCH1,NFKB1,GATA3
ADAM17,NOTCH1,NFKB1,RAMP1
ADAM17,NOTCH1,NFKB1,SERPINA3
ADAM17,NOTCH1,NOTCH3,APOD
ADAM17,NOTCH1,RELA,BTG2
ADAM17,NOTCH1,RELA,CCL19
ADAM17,NOTCH1,RELA,GATA3
ADAM17,NOTCH1,RELA,SERPINA3
ADAM9,ITGB1,NFKB1,BTG2
ADAM9,ITGB1,NFKB1,CCL19
ADAM9,ITGB1,NFKB1,CHRD
ADAM9,ITGB1,NFKB1,GATA3
ADAM9,ITGB1,NFKB1,RAMP1
ADAM9,ITGB1,NFKB1,SERPINA3
ADAM9,ITGB1,RELA,BTG2
ADAM9,ITGB1,RELA,CCL19
ADAM9,ITGB1,RELA,GATA3
ADAM9,ITGB1,RELA,SERPINA3
ADAM9,ITGAV,NFKB1,BTG2
ADAM9,ITGAV,NFKB1,CCL19
ADAM9,ITGAV,NFKB1,CHRD
ADAM9,ITGAV,NFKB1,GATA3
ADAM9,ITGAV,NFKB1,RAMP1
ADAM9,ITGAV,NFKB1,SERPINA3
ADAM9,ITGAV,RELA,BTG2
ADAM9,ITGAV,RELA,CCL19
ADAM9,ITGAV,RELA,GATA3
ADAM9,ITGAV,RELA,SERPINA3
ADAM9,ITGB5,NFKB1,BTG2
ADAM9,ITGB5,NFKB1,CCL19
ADAM9,ITGB5,NFKB1,CHRD
ADAM9,ITGB5,NFKB1,GATA3
ADAM9,ITGB5,NFKB1,RAMP1
ADAM9,ITGB5,NFKB1,SERPINA3
ADAM9,ITGB5,RELA,BTG2
ADAM9,ITGB5,RELA,CCL19
ADAM9,ITGB5,RELA,GATA3
ADAM9,ITGB5,RELA,SERPINA3
ALCAM,NRP1,NFKB1,BTG2
ALCAM,NRP1,NFKB1,CCL19
ALCAM,NRP1,NFKB1,CHRD
ALCAM,NRP1,NFKB1,GATA3
ALCAM,NRP1,NFKB1,RAMP1
ALCAM,NRP1,NFKB1,SERPINA3
ALCAM,NRP1,RELA,BTG2
ALCAM,NRP1,RELA,CCL19
ALCAM,NRP1,RELA,GATA3
ALCAM,NRP1,RELA,SERPINA3
ANG,PLXNB2,NFKB1,BTG2
ANG,PLXNB2,NFKB1,CCL19
ANG,PLXNB2,NFKB1,CHRD
ANG,PLXNB2,NFKB1,GATA3
ANG,PLXNB2,NFKB1,RAMP1
ANG,PLXNB2,NFKB1,SERPINA3
ANG,PLXNB2,RELA,BTG2
ANG,PLXNB2,RELA,CCL19
ANG,PLXNB2,RELA,GATA3
ANG,PLXNB2,RELA,SERPINA3
APP,CAV1,NFKB1,BTG2
APP,CAV1,NFKB1,CCL19
APP,CAV1,NFKB1,CHRD
APP,CAV1,NFKB1,GATA3
APP,CAV1,NFKB1,RAMP1
APP,CAV1,NFKB1,SERPINA3
APP,CAV1,RELA,BTG2
APP,CAV1,RELA,CCL19
APP,CAV1,RELA,GATA3
APP,CAV1,RELA,SERPINA3
APP,CAV1,TCF7L2,GATA3
APP,CD74,NFKB1,BTG2
APP,CD74,NFKB1,CCL19
APP,CD74,NFKB1,CHRD
APP,CD74,NFKB1,GATA3
APP,CD74,NFKB1,RAMP1
APP,CD74,NFKB1,SERPINA3
APP,CD74,RELA,BTG2
APP,CD74,RELA,CCL19
APP,CD74,RELA,GATA3
APP,CD74,RELA,SERPINA3
APP,NCSTN,NFKB1,BTG2
APP,NCSTN,NFKB1,CCL19
APP,NCSTN,NFKB1,CHRD
APP,NCSTN,NFKB1,GATA3
APP,NCSTN,NFKB1,RAMP1
APP,NCSTN,NFKB1,SERPINA3
APP,NCSTN,NOTCH3,APOD
APP,NCSTN,RELA,BTG2
APP,NCSTN,RELA,CCL19
APP,NCSTN,RELA,GATA3
APP,NCSTN,RELA,SERPINA3
AZGP1,ITGAV,NFKB1,BTG2
AZGP1,ITGAV,NFKB1,CCL19
AZGP1,ITGAV,NFKB1,CHRD
AZGP1,ITGAV,NFKB1,GATA3
AZGP1,ITGAV,NFKB1,RAMP1
AZGP1,ITGAV,NFKB1,SERPINA3
AZGP1,ITGAV,RELA,BTG2
AZGP1,ITGAV,RELA,CCL19
AZGP1,ITGAV,RELA,GATA3
AZGP1,ITGAV,RELA,SERPINA3
B2M,HLA-F,NFKB1,BTG2
B2M,HLA-F,NFKB1,CCL19
B2M,HLA-F,NFKB1,CHRD
B2M,HLA-F,NFKB1,GATA3
B2M,HLA-F,NFKB1,RAMP1
B2M,HLA-F,NFKB1,SERPINA3
B2M,HLA-F,RELA,BTG2
B2M,HLA-F,RELA,CCL19
B2M,HLA-F,RELA,GATA3
B2M,HLA-F,RELA,SERPINA3
BMP4,ACVR2A,NFKB1,BTG2
BMP4,ACVR2A,NFKB1,CCL19
BMP4,ACVR2A,NFKB1,CHRD
BMP4,ACVR2A,NFKB1,GATA3
BMP4,ACVR2A,NFKB1,RAMP1
BMP4,ACVR2A,NFKB1,SERPINA3
BMP4,ACVR2A,RELA,BTG2
BMP4,ACVR2A,RELA,CCL19
BMP4,ACVR2A,RELA,GATA3
BMP4,ACVR2A,RELA,SERPINA3
BMP4,ACVR2A,TCF7L2,GATA3
BMP4,RGMB,NFKB1,BTG2
BMP4,RGMB,NFKB1,CCL19
BMP4,RGMB,NFKB1,CHRD
BMP4,RGMB,NFKB1,GATA3
BMP4,RGMB,NFKB1,RAMP1
BMP4,RGMB,NFKB1,SERPINA3
BMP4,RGMB,RELA,BTG2
BMP4,RGMB,RELA,CCL19
BMP4,RGMB,RELA,GATA3
BMP4,RGMB,RELA,SERPINA3
BMP4,RGMB,TCF7L2,GATA3
CADM1,CADM1,MEN1,GATA3
CADM1,CADM1,NFKB1,BTG2
CADM1,CADM1,NFKB1,CCL19
CADM1,CADM1,NFKB1,CHRD
CADM1,CADM1,NFKB1,GATA3
CADM1,CADM1,NFKB1,RAMP1
CADM1,CADM1,NFKB1,SERPINA3
CADM1,CADM1,RELA,BTG2
CADM1,CADM1,RELA,CCL19
CADM1,CADM1,RELA,GATA3
CADM1,CADM1,RELA,SERPINA3
CALM1,PTPRA,NFKB1,BTG2
CALM1,PTPRA,NFKB1,CCL19
CALM1,PTPRA,NFKB1,CHRD
CALM1,PTPRA,NFKB1,GATA3
CALM1,PTPRA,NFKB1,RAMP1
CALM1,PTPRA,NFKB1,SERPINA3
CALM1,PTPRA,RELA,BTG2
CALM1,PTPRA,RELA,CCL19
CALM1,PTPRA,RELA,GATA3
CALM1,PTPRA,RELA,SERPINA3
CALR,ITGAV,NFKB1,BTG2
CALR,ITGAV,NFKB1,CCL19
CALR,ITGAV,NFKB1,CHRD
CALR,ITGAV,NFKB1,GATA3
CALR,ITGAV,NFKB1,RAMP1
CALR,ITGAV,NFKB1,SERPINA3
CALR,ITGAV,RELA,BTG2
CALR,ITGAV,RELA,CCL19
CALR,ITGAV,RELA,GATA3
CALR,ITGAV,RELA,SERPINA3
CALR,HLA-F,NFKB1,BTG2
CALR,HLA-F,NFKB1,CCL19
CALR,HLA-F,NFKB1,CHRD
CALR,HLA-F,NFKB1,GATA3
CALR,HLA-F,NFKB1,RAMP1
CALR,HLA-F,NFKB1,SERPINA3
CALR,HLA-F,RELA,BTG2
CALR,HLA-F,RELA,CCL19
CALR,HLA-F,RELA,GATA3
CALR,HLA-F,RELA,SERPINA3
CCL5,SDC4,NFKB1,BTG2
CCL5,SDC4,NFKB1,CCL19
CCL5,SDC4,NFKB1,CHRD
CCL5,SDC4,NFKB1,GATA3
CCL5,SDC4,NFKB1,RAMP1
CCL5,SDC4,NFKB1,SERPINA3
CCL5,SDC4,RELA,BTG2
CCL5,SDC4,RELA,CCL19
CCL5,SDC4,RELA,GATA3
CCL5,SDC4,RELA,SERPINA3
CCL5,SDC1,NFKB1,BTG2
CCL5,SDC1,NFKB1,CCL19
CCL5,SDC1,NFKB1,CHRD
CCL5,SDC1,NFKB1,GATA3
CCL5,SDC1,NFKB1,RAMP1
CCL5,SDC1,NFKB1,SERPINA3
CCL5,SDC1,RELA,BTG2
CCL5,SDC1,RELA,CCL19
CCL5,SDC1,RELA,GATA3
CCL5,SDC1,RELA,SERPINA3
CD226,PVR,NFKB1,BTG2
CD226,PVR,NFKB1,CCL19
CD226,PVR,NFKB1,CHRD
CD226,PVR,NFKB1,GATA3
CD226,PVR,NFKB1,RAMP1
CD226,PVR,NFKB1,SERPINA3
CD226,PVR,RELA,BTG2
CD226,PVR,RELA,CCL19
CD226,PVR,RELA,GATA3
CD226,PVR,RELA,SERPINA3
CD47,SIRPA,NFKB1,BTG2
CD47,SIRPA,NFKB1,CCL19
CD47,SIRPA,NFKB1,CHRD
CD47,SIRPA,NFKB1,GATA3
CD47,SIRPA,NFKB1,RAMP1
CD47,SIRPA,NFKB1,SERPINA3
CD47,SIRPA,RELA,BTG2
CD47,SIRPA,RELA,CCL19
CD47,SIRPA,RELA,GATA3
CD47,SIRPA,RELA,SERPINA3
CD59,CD2,NFKB1,BTG2
CD59,CD2,NFKB1,CCL19
CD59,CD2,NFKB1,CHRD
CD59,CD2,NFKB1,GATA3
CD59,CD2,NFKB1,RAMP1
CD59,CD2,NFKB1,SERPINA3
CD59,CD2,RELA,BTG2
CD59,CD2,RELA,CCL19
CD59,CD2,RELA,GATA3
CD59,CD2,RELA,SERPINA3
CDH1,ITGB1,NFKB1,BTG2
CDH1,ITGB1,NFKB1,CCL19
CDH1,ITGB1,NFKB1,CHRD
CDH1,ITGB1,NFKB1,GATA3
CDH1,ITGB1,NFKB1,RAMP1
CDH1,ITGB1,NFKB1,SERPINA3
CDH1,ITGB1,RELA,BTG2
CDH1,ITGB1,RELA,CCL19
CDH1,ITGB1,RELA,GATA3
CDH1,ITGB1,RELA,SERPINA3
CDH1,LRP5,RELA,BTG2
CDH1,LRP5,RELA,CCL19
CDH1,LRP5,RELA,GATA3
CDH1,LRP5,RELA,SERPINA3
CDH1,LRP5,TCF7L2,GATA3
CDH1,ERBB3,NFKB1,BTG2
CDH1,ERBB3,NFKB1,CCL19
CDH1,ERBB3,NFKB1,CHRD
CDH1,ERBB3,NFKB1,GATA3
CDH1,ERBB3,NFKB1,RAMP1
CDH1,ERBB3,NFKB1,SERPINA3
CDH1,ERBB3,NOTCH3,APOD
CDH1,ERBB3,RELA,BTG2
CDH1,ERBB3,RELA,CCL19
CDH1,ERBB3,RELA,GATA3
CDH1,ERBB3,RELA,SERPINA3
CDH1,CDH1,MEN1,GATA3
CDH1,CDH1,NFKB1,BTG2
CDH1,CDH1,NFKB1,CCL19
CDH1,CDH1,NFKB1,CHRD
CDH1,CDH1,NFKB1,GATA3
CDH1,CDH1,NFKB1,RAMP1
CDH1,CDH1,NFKB1,SERPINA3
CDH1,CDH1,RELA,BTG2
CDH1,CDH1,RELA,CCL19
CDH1,CDH1,RELA,GATA3
CDH1,CDH1,RELA,SERPINA3
CDH1,CDH1,TCF7L2,GATA3
CGA,SIRPA,NFKB1,BTG2
CGA,SIRPA,NFKB1,CCL19
CGA,SIRPA,NFKB1,CHRD
CGA,SIRPA,NFKB1,GATA3
CGA,SIRPA,NFKB1,RAMP1
CGA,SIRPA,NFKB1,SERPINA3
CGA,SIRPA,RELA,BTG2
CGA,SIRPA,RELA,CCL19
CGA,SIRPA,RELA,GATA3
CGA,SIRPA,RELA,SERPINA3
COL4A5,ITGB1,NFKB1,BTG2
COL4A5,ITGB1,NFKB1,CCL19
COL4A5,ITGB1,NFKB1,CHRD
COL4A5,ITGB1,NFKB1,GATA3
COL4A5,ITGB1,NFKB1,RAMP1
COL4A5,ITGB1,NFKB1,SERPINA3
COL4A5,ITGB1,RELA,BTG2
COL4A5,ITGB1,RELA,CCL19
COL4A5,ITGB1,RELA,GATA3
COL4A5,ITGB1,RELA,SERPINA3
COL4A5,SDC4,NFKB1,BTG2
COL4A5,SDC4,NFKB1,CCL19
COL4A5,SDC4,NFKB1,CHRD
COL4A5,SDC4,NFKB1,GATA3
COL4A5,SDC4,NFKB1,RAMP1
COL4A5,SDC4,NFKB1,SERPINA3
COL4A5,SDC4,RELA,BTG2
COL4A5,SDC4,RELA,CCL19
COL4A5,SDC4,RELA,GATA3
COL4A5,SDC4,RELA,SERPINA3
COL4A5,ITGAV,NFKB1,BTG2
COL4A5,ITGAV,NFKB1,CCL19
COL4A5,ITGAV,NFKB1,CHRD
COL4A5,ITGAV,NFKB1,GATA3
COL4A5,ITGAV,NFKB1,RAMP1
COL4A5,ITGAV,NFKB1,SERPINA3
COL4A5,ITGAV,RELA,BTG2
COL4A5,ITGAV,RELA,CCL19
COL4A5,ITGAV,RELA,GATA3
COL4A5,ITGAV,RELA,SERPINA3
COL4A5,ITGA1,NFKB1,BTG2
COL4A5,ITGA1,NFKB1,CCL19
COL4A5,ITGA1,NFKB1,CHRD
COL4A5,ITGA1,NFKB1,GATA3
COL4A5,ITGA1,NFKB1,RAMP1
COL4A5,ITGA1,NFKB1,SERPINA3
COL4A5,ITGA1,RELA,BTG2
COL4A5,ITGA1,RELA,CCL19
COL4A5,ITGA1,RELA,GATA3
COL4A5,ITGA1,RELA,SERPINA3
COL4A5,SDC1,NFKB1,BTG2
COL4A5,SDC1,NFKB1,CCL19
COL4A5,SDC1,NFKB1,CHRD
COL4A5,SDC1,NFKB1,GATA3
COL4A5,SDC1,NFKB1,RAMP1
COL4A5,SDC1,NFKB1,SERPINA3
COL4A5,SDC1,RELA,BTG2
COL4A5,SDC1,RELA,CCL19
COL4A5,SDC1,RELA,GATA3
COL4A5,SDC1,RELA,SERPINA3
COL4A5,ITGA11,NFKB1,BTG2
COL4A5,ITGA11,NFKB1,CCL19
COL4A5,ITGA11,NFKB1,CHRD
COL4A5,ITGA11,NFKB1,GATA3
COL4A5,ITGA11,NFKB1,RAMP1
COL4A5,ITGA11,NFKB1,SERPINA3
COL4A5,ITGA11,RELA,BTG2
COL4A5,ITGA11,RELA,CCL19
COL4A5,ITGA11,RELA,GATA3
COL4A5,ITGA11,RELA,SERPINA3
COL4A5,CD47,NFKB1,BTG2
COL4A5,CD47,NFKB1,CCL19
COL4A5,CD47,NFKB1,CHRD
COL4A5,CD47,NFKB1,GATA3
COL4A5,CD47,NFKB1,RAMP1
COL4A5,CD47,NFKB1,SERPINA3
COL4A5,CD47,RELA,BTG2
COL4A5,CD47,RELA,CCL19
COL4A5,CD47,RELA,GATA3
COL4A5,CD47,RELA,SERPINA3
COL7A1,ITGB1,NFKB1,BTG2
COL7A1,ITGB1,NFKB1,CCL19
COL7A1,ITGB1,NFKB1,CHRD
COL7A1,ITGB1,NFKB1,GATA3
COL7A1,ITGB1,NFKB1,RAMP1
COL7A1,ITGB1,NFKB1,SERPINA3
COL7A1,ITGB1,RELA,BTG2
COL7A1,ITGB1,RELA,CCL19
COL7A1,ITGB1,RELA,GATA3
COL7A1,ITGB1,RELA,SERPINA3
COL9A2,ITGB1,NFKB1,BTG2
COL9A2,ITGB1,NFKB1,CCL19
COL9A2,ITGB1,NFKB1,CHRD
COL9A2,ITGB1,NFKB1,GATA3
COL9A2,ITGB1,NFKB1,RAMP1
COL9A2,ITGB1,NFKB1,SERPINA3
COL9A2,ITGB1,RELA,BTG2
COL9A2,ITGB1,RELA,CCL19
COL9A2,ITGB1,RELA,GATA3
COL9A2,ITGB1,RELA,SERPINA3
COL9A2,SDC4,NFKB1,BTG2
COL9A2,SDC4,NFKB1,CCL19
COL9A2,SDC4,NFKB1,CHRD
COL9A2,SDC4,NFKB1,GATA3
COL9A2,SDC4,NFKB1,RAMP1
COL9A2,SDC4,NFKB1,SERPINA3
COL9A2,SDC4,RELA,BTG2
COL9A2,SDC4,RELA,CCL19
COL9A2,SDC4,RELA,GATA3
COL9A2,SDC4,RELA,SERPINA3
COL9A2,ITGAV,NFKB1,BTG2
COL9A2,ITGAV,NFKB1,CCL19
COL9A2,ITGAV,NFKB1,CHRD
COL9A2,ITGAV,NFKB1,GATA3
COL9A2,ITGAV,NFKB1,RAMP1
COL9A2,ITGAV,NFKB1,SERPINA3
COL9A2,ITGAV,RELA,BTG2
COL9A2,ITGAV,RELA,CCL19
COL9A2,ITGAV,RELA,GATA3
COL9A2,ITGAV,RELA,SERPINA3
COL9A2,ITGA1,NFKB1,BTG2
COL9A2,ITGA1,NFKB1,CCL19
COL9A2,ITGA1,NFKB1,CHRD
COL9A2,ITGA1,NFKB1,GATA3
COL9A2,ITGA1,NFKB1,RAMP1
COL9A2,ITGA1,NFKB1,SERPINA3
COL9A2,ITGA1,RELA,BTG2
COL9A2,ITGA1,RELA,CCL19
COL9A2,ITGA1,RELA,GATA3
COL9A2,ITGA1,RELA,SERPINA3
COL9A2,SDC1,NFKB1,BTG2
COL9A2,SDC1,NFKB1,CCL19
COL9A2,SDC1,NFKB1,CHRD
COL9A2,SDC1,NFKB1,GATA3
COL9A2,SDC1,NFKB1,RAMP1
COL9A2,SDC1,NFKB1,SERPINA3
COL9A2,SDC1,RELA,BTG2
COL9A2,SDC1,RELA,CCL19
COL9A2,SDC1,RELA,GATA3
COL9A2,SDC1,RELA,SERPINA3
COL9A2,ITGA11,NFKB1,BTG2
COL9A2,ITGA11,NFKB1,CCL19
COL9A2,ITGA11,NFKB1,CHRD
COL9A2,ITGA11,NFKB1,GATA3
COL9A2,ITGA11,NFKB1,RAMP1
COL9A2,ITGA11,NFKB1,SERPINA3
COL9A2,ITGA11,RELA,BTG2
COL9A2,ITGA11,RELA,CCL19
COL9A2,ITGA11,RELA,GATA3
COL9A2,ITGA11,RELA,SERPINA3
COL9A3,ITGB1,NFKB1,BTG2
COL9A3,ITGB1,NFKB1,CCL19
COL9A3,ITGB1,NFKB1,CHRD
COL9A3,ITGB1,NFKB1,GATA3
COL9A3,ITGB1,NFKB1,RAMP1
COL9A3,ITGB1,NFKB1,SERPINA3
COL9A3,ITGB1,RELA,BTG2
COL9A3,ITGB1,RELA,CCL19
COL9A3,ITGB1,RELA,GATA3
COL9A3,ITGB1,RELA,SERPINA3
COL9A3,SDC4,NFKB1,BTG2
COL9A3,SDC4,NFKB1,CCL19
COL9A3,SDC4,NFKB1,CHRD
COL9A3,SDC4,NFKB1,GATA3
COL9A3,SDC4,NFKB1,RAMP1
COL9A3,SDC4,NFKB1,SERPINA3
COL9A3,SDC4,RELA,BTG2
COL9A3,SDC4,RELA,CCL19
COL9A3,SDC4,RELA,GATA3
COL9A3,SDC4,RELA,SERPINA3
COL9A3,ITGAV,NFKB1,BTG2
COL9A3,ITGAV,NFKB1,CCL19
COL9A3,ITGAV,NFKB1,CHRD
COL9A3,ITGAV,NFKB1,GATA3
COL9A3,ITGAV,NFKB1,RAMP1
COL9A3,ITGAV,NFKB1,SERPINA3
COL9A3,ITGAV,RELA,BTG2
COL9A3,ITGAV,RELA,CCL19
COL9A3,ITGAV,RELA,GATA3
COL9A3,ITGAV,RELA,SERPINA3
