ligand,receptor,combo,mean_score,median_score,max_score,sum_score,sd_score,ligand_mean_expr,receptor_mean_expr
C1QA__Macrophage,IL6ST__Stroma,C1QA__Macrophage|IL6ST__Stroma,0.6152092553296202,0,19.656733879418088,2336.5647517418975,2.3527769679895956,1.2498494337199684,0.7118768139545881
TNFSF10__Malignant,IL2RG__Macrophage,TNFSF10__Malignant|IL2RG__Macrophage,0.6146728292023362,0.24684057197725423,13.386618820138125,2334.527405310473,1.0058150015223437,8.5561459417062,0.09647347690567985
COL9A2__Malignant,SDC1__Stroma,COL9A2__Malignant|SDC1__Stroma,0.6129809523613228,0.29967257694944505,8.230123686772314,2328.1016570683037,0.8338806111173003,2.1908592773983915,0.4262871796374242
C1QA__Macrophage,PLXNA3__Malignant,C1QA__Macrophage|PLXNA3__Malignant,0.6084924979403589,0,25.23229513959105,2311.0545071774827,2.3904386910875637,1.2498494337199684,0.7140163009155761
HLA-DMA__Macrophage,ITGB5__Malignant,HLA-DMA__Macrophage|ITGB5__Malignant,0.6026368730186723,0,23.664081176370654,2288.8148437249174,2.4270510910668666,0.387134418163459,2.193087384420688
TIMP3__Stroma,CD81__Macrophage,TIMP3__Stroma|CD81__Macrophage,0.5992176691328612,0,36.342198514672994,2275.828707366607,2.420830645795175,0.8455072563670505,1.0129718986130358
PODXL2__Malignant,CD63__Macrophage,PODXL2__Malignant|CD63__Macrophage,0.5965330017129211,0,6.617272754395586,2265.632340505674,0.9363272377262294,0.9007320188265164,0.8955163413277767
COMP__Stroma,MAGED1__Malignant,COMP__Stroma|MAGED1__Malignant,0.5923163642102018,0,51.86770605369414,2249.6175512703467,2.4669313599075555,0.6285781360174613,1.4214973278425096
C1QB__Macrophage,IL6ST__Stroma,C1QB__Macrophage|IL6ST__Stroma,0.5922620144102029,0,22.365358830677266,2249.4111307299504,2.290694926961543,1.208112352032999,0.7118768139545881
ITGB2__Macrophage,ITGB5__Malignant,ITGB2__Macrophage|ITGB5__Malignant,0.5892090503013439,0,34.10954443646166,2237.815973044504,2.5364720942792496,0.37840045546879175,2.193087384420688
C1QB__Macrophage,PLXNA3__Malignant,C1QB__Macrophage|PLXNA3__Malignant,0.5874887644776031,0,27.803330945775073,2231.2823274859365,2.3241573741066857,1.208112352032999,0.7140163009155761
CXCL10__Macrophage,FLOT1__Malignant,CXCL10__Macrophage|FLOT1__Malignant,0.5849877649113646,0,241.85793331524243,2221.783531133363,5.40882778164466,0.200917668858052,3.981715710246971
LYZ__Macrophage,ITGB5__Stroma,LYZ__Macrophage|ITGB5__Stroma,0.5810438733024222,0,33.92885891426171,2206.8046308025996,2.5871665191609816,2.1692082031036057,0.39099841019172027
SELPLG__Macrophage,CD9__Malignant,SELPLG__Macrophage|CD9__Malignant,0.5804477457884101,0,41.1687552065754,2204.5405385043814,3.0379734179842073,0.07913865145594316,10.56470171391948
THBS1__Stroma,TYROBP__Malignant,THBS1__Stroma|TYROBP__Malignant,0.5774036870769436,0,32.00666626922087,2192.9792035182318,2.1486192467797496,0.5400181511903609,1.6618820725115404
COL9A2__Malignant,SDC4__Stroma,COL9A2__Malignant|SDC4__Stroma,0.5750161354704322,0.2898151613020516,6.094122776652785,2183.9112825167012,0.7605808120438661,2.1908592773983915,0.40320691360354016
HLA-DRA__Macrophage,CAP1__Stroma,HLA-DRA__Macrophage|CAP1__Stroma,0.5677550497689358,0,34.60583415703864,2156.333679022418,2.2617531736333687,3.765344818249655,0.217148628138856
VIM__Macrophage,IL6ST__Stroma,VIM__Macrophage|IL6ST__Stroma,0.5664506636616657,0,50.08784085202901,2151.3796205870067,2.5348587556027953,1.1216877024819218,0.7118768139545881
GPC3__Malignant,CD81__Stroma,GPC3__Malignant|CD81__Stroma,0.5620820357953015,0,19.80579351717973,2134.787571950555,1.6527014948406946,0.5962191932540901,1.4535856479969007
AZGP1__Malignant,IL2RG__Macrophage,AZGP1__Malignant|IL2RG__Macrophage,0.5592998781014311,0.4350231174479846,4.326448877795033,2124.2209370292353,0.6085498694926826,8.49610378010731,0.09647347690567985
GRN__Macrophage,IL6ST__Stroma,GRN__Macrophage|IL6ST__Stroma,0.552665996678261,0,38.075150887842895,2099.0254553840355,2.2663801932649106,1.1142246233016815,0.7118768139545881
CD47__Malignant,CD9__Macrophage,CD47__Malignant|CD9__Macrophage,0.5524266218362064,0.2517407365854645,6.607244348891695,2098.116309733912,0.7931212590184223,1.5383136082568338,0.48731400001282016
LYZ__Macrophage,MRC2__Malignant,LYZ__Macrophage|MRC2__Malignant,0.5514270934875158,0,29.158184040074737,2094.3201010655853,2.3973738896261914,2.1692082031036057,0.3422894497714781
CXCL10__Macrophage,PLXNB2__Malignant,CXCL10__Macrophage|PLXNB2__Malignant,0.5475113769072358,0,222.67316497674145,2079.4482094936816,5.060145866677808,0.200917668858052,3.7356219687063432
GRN__Macrophage,PLXNA3__Malignant,GRN__Macrophage|PLXNA3__Malignant,0.545737643291373,0,29.33832186763161,2072.7115692206344,2.2251084831134356,1.1142246233016815,0.7140163009155761
CXCL10__Macrophage,IFITM1__Malignant,CXCL10__Macrophage|IFITM1__Malignant,0.5444661251479832,0,222.7511988043117,2067.88234331204,5.044410706288904,0.200917668858052,3.5726933647484946
CD44__Malignant,CD9__Macrophage,CD44__Malignant|CD9__Macrophage,0.5401608426407493,0.23911019983820192,5.477108463610897,2051.5308803495655,0.7622102882846974,1.5588424906899023,0.48731400001282016
VIM__Macrophage,PLXNA3__Malignant,VIM__Macrophage|PLXNA3__Malignant,0.535766216599659,0,28.616941890192216,2034.840090645505,2.224879721607085,1.1216877024819218,0.7140163009155761
TIMP3__Stroma,CD63__Macrophage,TIMP3__Stroma|CD63__Macrophage,0.5345057600889406,0,34.13150175365316,2030.0528768177965,2.148763736912442,0.8455072563670505,0.8955163413277767
THBS1__Stroma,CD44__Malignant,THBS1__Stroma|CD44__Malignant,0.5301518133267972,0,30.21569483963088,2013.5165870151757,1.793160873191645,0.5400181511903609,1.5588424906899023
THBS1__Stroma,CD47__Malignant,THBS1__Stroma|CD47__Malignant,0.5284522695605516,0,32.2607200954048,2007.061719790975,1.8440234799501067,0.5400181511903609,1.5383136082568338
CD47__Malignant,ENO1__Macrophage,CD47__Malignant|ENO1__Macrophage,0.5270913308249026,0.24318972554282342,5.9892086595652945,2001.8928744729799,0.7514803058298443,1.5383136082568338,0.47740155925959393
MIF__Malignant,CXCR4__Stroma,MIF__Malignant|CXCR4__Stroma,0.5236560086556997,0.4462267387699779,5.666505247849076,1988.8455208743478,0.604638813109064,43.70585223720301,0.019149843300205315
ECM1__Malignant,CD81__Stroma,ECM1__Malignant|CD81__Stroma,0.5232458380676498,0,44.91706307015286,1987.287692980934,1.6253799367491608,0.5628874780460346,1.4535856479969007
LAMA5__Malignant,SDC1__Stroma,LAMA5__Malignant|SDC1__Stroma,0.5203726418157234,0.2521220556359257,6.993546062254877,1976.3752936161175,0.6806486523915514,1.8284537111247308,0.4262871796374242
CD44__Malignant,ENO1__Macrophage,CD44__Malignant|ENO1__Macrophage,0.5199493398251981,0.23514632213405828,5.525427009975519,1974.7675926561021,0.7401708330250675,1.5588424906899023,0.47740155925959393
ANXA2__Macrophage,TYROBP__Malignant,ANXA2__Macrophage|TYROBP__Malignant,0.5077187296987933,0,37.88043153122341,1928.3157353960169,2.2229359357903737,0.4586056920884343,1.6618820725115404
IGFBP4__Malignant,IL2RG__Macrophage,IGFBP4__Malignant|IL2RG__Macrophage,0.5060478387428949,0.15955585366041763,5.345437618514686,1921.969691545515,0.755070004057269,6.981457327415992,0.09647347690567985
VEGFA__Malignant,ITGB1__Stroma,VEGFA__Malignant|ITGB1__Stroma,0.5058406918654925,0.2220118255142622,9.01104615487055,1921.1829477051406,0.8059061772233503,1.395128381674274,0.536278498517052
BST2__Malignant,IL2RG__Macrophage,BST2__Malignant|IL2RG__Macrophage,0.5058201974538229,0.32170089753123354,5.332126411266733,1921.1051099296194,0.6070488398131899,7.44177658449465,0.09647347690567985
ANXA2__Macrophage,CD47__Malignant,ANXA2__Macrophage|CD47__Malignant,0.5047563740758384,0,39.674090351052556,1917.0647087400341,2.2220661297867865,0.4586056920884343,1.5383136082568338
LYZ__Macrophage,CD163__Malignant,LYZ__Macrophage|CD163__Malignant,0.5037707786146105,0,30.005870229589224,1913.3214171782909,2.1674975497127478,2.1692082031036057,0.35099296451198325
ANXA2__Macrophage,CD44__Malignant,ANXA2__Macrophage|CD44__Malignant,0.5010014384374355,0,44.70568612376717,1902.8034631853802,2.2333320056732044,0.4586056920884343,1.5588424906899023
LYZ__Macrophage,FLOT1__Stroma,LYZ__Macrophage|FLOT1__Stroma,0.4994352506778579,0,27.425557973392564,1896.8550820745043,2.2006954891538992,2.1692082031036057,0.3311780713427093
CXCL10__Macrophage,AMFR__Malignant,CXCL10__Macrophage|AMFR__Malignant,0.49701411540322005,0,200.86240918103223,1887.65961030143,4.541495992395155,0.200917668858052,3.4457402146458658
CXCL10__Macrophage,CD55__Malignant,CXCL10__Macrophage|CD55__Malignant,0.49213343780453034,0,224.2117964236438,1869.1227967816062,4.793298960038801,0.200917668858052,3.44420303385949
COMP__Stroma,IL13RA1__Malignant,COMP__Stroma|IL13RA1__Malignant,0.4909021073280228,0,46.01230621228075,1864.4462036318305,2.109139582322991,0.6285781360174613,1.154499971219725
THBS1__Stroma,MAGED1__Malignant,THBS1__Stroma|MAGED1__Malignant,0.48634034231172313,0,27.717860872220587,1847.1206200999245,1.6849080524246756,0.5400181511903609,1.4214973278425096
MMP7__Malignant,CD81__Macrophage,MMP7__Malignant|CD81__Macrophage,0.4777380488209046,0,36.420157314581665,1814.4491094217958,1.709846928956272,0.6898708888740438,1.0129718986130358
COPA__Malignant,LAMP2__Stroma,COPA__Malignant|LAMP2__Stroma,0.4765054809473402,0.29001426183894474,4.790347843537605,1809.767816637998,0.5988659924190031,3.070091370238728,0.23515339048855716
SELPLG__Macrophage,IL6ST__Malignant,SELPLG__Macrophage|IL6ST__Malignant,0.4751588068808344,0,40.27531689259521,1804.653148533409,2.50910054175499,0.07913865145594316,7.972520223468345
ANXA2__Macrophage,CD81__Stroma,ANXA2__Macrophage|CD81__Stroma,0.4688290310512972,0,52.84661006306459,1780.6126599328268,2.2550259048531562,0.4586056920884343,1.4535856479969007
SELPLG__Macrophage,CD63__Malignant,SELPLG__Macrophage|CD63__Malignant,0.4658071078912812,0,33.440618982092495,1769.1353957710862,2.4187970415522977,0.07913865145594316,8.437647616205767
ECM1__Malignant,CD74__Stroma,ECM1__Malignant|CD74__Stroma,0.4637333291982831,0,35.49751779400388,1761.2591842950792,1.3625318453374327,0.5628874780460346,1.3465733596013119
ANXA2__Macrophage,CD74__Stroma,ANXA2__Macrophage|CD74__Stroma,0.4634833042885191,0,79.50006425033058,1760.3095896877956,2.506738569303872,0.4586056920884343,1.3465733596013119
C1QA__Macrophage,LDLR__Malignant,C1QA__Macrophage|LDLR__Malignant,0.46285201276146776,0,21.425742976466605,1757.9119444680546,1.810089375080496,1.2498494337199684,0.503477299137712
ANXA2__Macrophage,MAGED1__Malignant,ANXA2__Macrophage|MAGED1__Malignant,0.4617421982246333,0,38.30928954251324,1753.6968688571574,2.0218710363869463,0.4586056920884343,1.4214973278425096
C1QA__Macrophage,CD74__Bcell,C1QA__Macrophage|CD74__Bcell,0.4581891427831268,0,49.398798424248945,1740.2023642903157,2.1236103952616836,1.2498494337199684,0.4955562412609844
COMP__Stroma,CD81__Macrophage,COMP__Stroma|CD81__Macrophage,0.454025332791127,0,50.66097302648115,1724.3882139407003,1.9493063875706547,0.6285781360174613,1.0129718986130358
C1QB__Macrophage,LDLR__Malignant,C1QB__Macrophage|LDLR__Malignant,0.45125105455817055,0,26.215593726883206,1713.8515052119317,1.8050448062935285,1.208112352032999,0.503477299137712
CXCL14__Malignant,IL2RG__Macrophage,CXCL14__Malignant|IL2RG__Macrophage,0.447739160311624,0.15442368170100979,8.888796378860855,1700.513330863548,0.8557137926156342,7.381842565076551,0.09647347690567985
LTBP1__Stroma,CD9__Malignant,LTBP1__Stroma|CD9__Malignant,0.44525936022156304,0,37.85368209807317,1691.0950501214963,2.2692671808633693,0.0659904350671217,10.56470171391948
FN1__Stroma,CD163__Macrophage,FN1__Stroma|CD163__Macrophage,0.4404198001556556,0,43.35641033579084,1672.7144009911801,1.84600964491028,3.791117473611257,0.16206015324913728
COPA__Malignant,CAP1__Stroma,COPA__Malignant|CAP1__Stroma,0.4333800400299839,0.26386484526049203,4.419233335048357,1645.977392033879,0.5409089602760204,3.070091370238728,0.217148628138856
CXCL10__Macrophage,PRLR__Malignant,CXCL10__Macrophage|PRLR__Malignant,0.4330936768253741,0,177.88294015052296,1644.8897845827707,4.0008928727741315,0.200917668858052,2.901777278060352
CD47__Malignant,CD74__Bcell,CD47__Malignant|CD74__Bcell,0.42835893439767253,0.2074730358516597,7.243527347287357,1626.9072328423604,0.5967273033870067,1.5383136082568338,0.4955562412609844
ADAM15__Malignant,ITGAV__Stroma,ADAM15__Malignant|ITGAV__Stroma,0.42799693275799006,0.25678732548362215,3.5611517459361233,1625.5323506148463,0.5139610823224606,3.6503126541505857,0.17907146747157496
C1QB__Macrophage,CD74__Bcell,C1QB__Macrophage|CD74__Bcell,0.42770195334416733,0,37.544094132980376,1624.4120188011475,1.8932036065668436,1.208112352032999,0.4955562412609844
HLA-DMA__Macrophage,TYROBP__Malignant,HLA-DMA__Macrophage|TYROBP__Malignant,0.42693255308075956,0,16.463506662755805,1621.4898366007249,1.7222845895101113,0.387134418163459,1.6618820725115404
PODXL2__Malignant,IL6ST__Stroma,PODXL2__Malignant|IL6ST__Stroma,0.42638567418847145,0,5.6988358871775215,1619.4127905678147,0.6754770975216533,0.9007320188265164,0.7118768139545881
MMP7__Malignant,CD63__Macrophage,MMP7__Malignant|CD63__Macrophage,0.42456115577284914,0,33.20846814754159,1612.483269625281,1.5328828148281446,0.6898708888740438,0.8955163413277767
CDH1__Malignant,CDH1__Stroma,CDH1__Malignant|CDH1__Stroma,0.42374409809237207,0.31085212374510274,3.3642440427831697,1609.3800845548292,0.4795808099297393,6.661016001355796,0.09903921543342803
HLA-DMA__Macrophage,CD47__Malignant,HLA-DMA__Macrophage|CD47__Malignant,0.42339412377424995,0,16.567175347386414,1608.0508820946013,1.7094989717998015,0.387134418163459,1.5383136082568338
CD44__Malignant,CD74__Bcell,CD44__Malignant|CD74__Bcell,0.420357130250536,0.2060125768600942,4.536440718119607,1596.5163806915357,0.588745099800019,1.5588424906899023,0.4955562412609844
HLA-DMA__Macrophage,CD44__Malignant,HLA-DMA__Macrophage|CD44__Malignant,0.41889872175448806,0,17.96269848415847,1590.9773452235456,1.6880815803302087,0.387134418163459,1.5588424906899023
LYZ__Macrophage,TREM2__Malignant,LYZ__Macrophage|TREM2__Malignant,0.41747038235078776,0,24.44745229235371,1585.552512168292,1.7925572116601125,2.1692082031036057,0.2970166034411094
ITGB2__Macrophage,TYROBP__Malignant,ITGB2__Macrophage|TYROBP__Malignant,0.4170383299893775,0,26.03729159496461,1583.9115772996558,1.8008516289847953,0.37840045546879175,1.6618820725115404
CCL19__Bcell,BAMBI__Malignant,CCL19__Bcell|BAMBI__Malignant,0.4166953630054178,0,236.40729170102946,1582.608988694577,7.974055957379516,0.04761917184253753,15.04070305679784
VIM__Macrophage,CD74__Bcell,VIM__Macrophage|CD74__Bcell,0.41647262010750585,0,86.68492979275524,1581.7630111683072,2.5130075604816713,1.1216877024819218,0.4955562412609844
GRN__Macrophage,LDLR__Malignant,GRN__Macrophage|LDLR__Malignant,0.4158305225224897,0,18.5182564240342,1579.324324540416,1.6872921735988218,1.1142246233016815,0.503477299137712
ITGB2__Macrophage,CD47__Malignant,ITGB2__Macrophage|CD47__Malignant,0.41456524725251787,0,23.009566732032543,1574.518809065063,1.7860950303986791,0.37840045546879175,1.5383136082568338
CD47__Malignant,ITGB2__Macrophage,CD47__Malignant|ITGB2__Macrophage,0.4145652472525178,0.18954722038234476,4.7298634709939895,1574.5188090650627,0.5919714135670527,1.5383136082568338,0.37840045546879175
HLA-DRB1__Malignant,IL2RG__Macrophage,HLA-DRB1__Malignant|IL2RG__Macrophage,0.41389576654835636,0.26691248065821804,5.334015596951153,1571.9761213506574,0.5236836395898669,6.08415396900736,0.09647347690567985
CD44__Malignant,ITGB2__Macrophage,CD44__Malignant|ITGB2__Macrophage,0.41304162070805717,0.18003395908543707,4.650227798670139,1568.7320754492011,0.5995900088691483,1.5588424906899023,0.37840045546879175
ITGB2__Macrophage,CD44__Malignant,ITGB2__Macrophage|CD44__Malignant,0.4130416207080571,0,26.049618019402192,1568.732075449201,1.8007205214806292,0.37840045546879175,1.5588424906899023
VIM__Macrophage,LDLR__Malignant,VIM__Macrophage|LDLR__Malignant,0.4049170490256403,0,21.631748307559665,1537.8749521993818,1.6598106498896508,1.1216877024819218,0.503477299137712
THBS1__Stroma,IL13RA1__Malignant,THBS1__Stroma|IL13RA1__Malignant,0.4027266760186212,0,22.78247920840484,1529.5559155187234,1.4403175491584859,0.5400181511903609,1.154499971219725
CDH1__Malignant,ERBB3__Stroma,CDH1__Malignant|ERBB3__Stroma,0.402090978369984,0.28783992167103745,3.0648493417538027,1527.141535849199,0.45662638561217145,6.661016001355796,0.09362975897301493
TGM2__Malignant,ITGB1__Stroma,TGM2__Malignant|ITGB1__Stroma,0.4020151795616501,0.10202768818620392,8.00809314172313,1526.8536519751472,0.7191866052599544,1.0916445535561008,0.536278498517052
COMP__Stroma,CD63__Macrophage,COMP__Stroma|CD63__Macrophage,0.4018283439374843,0,39.27564377730163,1526.1440502745652,1.687522692896245,0.6285781360174613,0.8955163413277767
CD44__Malignant,ITGB5__Stroma,CD44__Malignant|ITGB5__Stroma,0.39575297631284906,0.17330417476329335,5.9448813209343125,1503.0698040362006,0.6134467541302323,1.5588424906899023,0.39099841019172027
TIMP3__Stroma,PLXNA3__Malignant,TIMP3__Stroma|PLXNA3__Malignant,0.391983771788738,0,40.853318289928595,1488.754365253627,1.6437433759231577,0.8455072563670505,0.7140163009155761
HLA-DMA__Macrophage,MAGED1__Malignant,HLA-DMA__Macrophage|MAGED1__Malignant,0.38993234125120246,0,15.113259179624922,1480.963032072067,1.5710457035312848,0.387134418163459,1.4214973278425096
GRN__Macrophage,CD74__Bcell,GRN__Macrophage|CD74__Bcell,0.38979507963678695,0,61.61312075990912,1480.4417124605168,1.8276220302808541,1.1142246233016815,0.4955562412609844
CD47__Malignant,ITGB5__Stroma,CD47__Malignant|ITGB5__Stroma,0.388466827670291,0.18076332261069789,4.293198048025264,1475.3970114917654,0.5525263890666163,1.5383136082568338,0.39099841019172027
ITGB2__Macrophage,CD81__Stroma,ITGB2__Macrophage|CD81__Stroma,0.3874700745778678,0,30.649161456464928,1471.6113432467419,1.7684021223730684,0.37840045546879175,1.4535856479969007
LAMB2__Malignant,ITGAV__Stroma,LAMB2__Malignant|ITGAV__Stroma,0.3861742793282612,0.23070737596554686,4.057814117641088,1466.6899128887362,0.48128182050271023,3.3775921945844973,0.17907146747157496
CXCL10__Macrophage,ATP6AP2__Malignant,CXCL10__Macrophage|ATP6AP2__Malignant,0.38487950866910736,0,174.53286386359053,1461.77237392527,3.724234466074067,0.200917668858052,2.682816042654765
HLA-DMA__Macrophage,CD81__Stroma,HLA-DMA__Macrophage|CD81__Stroma,0.3830950763936508,0,21.2140137530234,1454.9951001430857,1.5818555702649306,0.387134418163459,1.4535856479969007
ITGB2__Macrophage,CD74__Stroma,ITGB2__Macrophage|CD74__Stroma,0.3826939333274654,0,46.1072205407307,1453.4715587777134,1.8861096940335644,0.37840045546879175,1.3465733596013119
ITGB2__Macrophage,MAGED1__Malignant,ITGB2__Macrophage|MAGED1__Malignant,0.381116176103876,0,22.218030618610747,1447.479236842521,1.6365340174299332,0.37840045546879175,1.4214973278425096
PODXL2__Malignant,TYROBP__Macrophage,PODXL2__Malignant|TYROBP__Macrophage,0.3788193140753176,0,4.4567604812129,1438.7557548580562,0.5925870780228307,0.9007320188265164,0.5806380080919443
CXCL10__Macrophage,ADORA2A__Malignant,CXCL10__Macrophage|ADORA2A__Malignant,0.3779265975265782,0,138.98555813781275,1435.3652174059441,3.3840299760801225,0.200917668858052,2.602417410654269
LYZ__Macrophage,FPR3__Malignant,LYZ__Macrophage|FPR3__Malignant,0.3763439884692065,0,23.095023641563174,1429.3544682060465,1.624150186176866,2.1692082031036057,0.2579582386311992
CALM1__Malignant,PTPRA__Stroma,CALM1__Malignant|PTPRA__Stroma,0.3751654884879623,0.25263888444992544,4.035491303302162,1424.8785252772807,0.4555650930077688,4.040746726293327,0.1474728479488131
ECM1__Malignant,CD81__Macrophage,ECM1__Malignant|CD81__Macrophage,0.37098265002829645,0,24.232604475510716,1408.99210480747,0.995710046756961,0.5628874780460346,1.0129718986130358
HLA-DMA__Macrophage,CD74__Stroma,HLA-DMA__Macrophage|CD74__Stroma,0.3705320967427427,0,24.165645998374785,1407.2809034289369,1.5868593059295442,0.387134418163459,1.3465733596013119
ANXA2__Macrophage,IL13RA1__Malignant,ANXA2__Macrophage|IL13RA1__Malignant,0.36839197838892546,0,28.814096663977196,1399.1527339211389,1.6195255221326599,0.4586056920884343,1.154499971219725
TFF3__Malignant,CXCR4__Stroma,TFF3__Malignant|CXCR4__Stroma,0.3584500176025676,0.19393550761933592,8.910660172352461,1361.3931668545517,0.6514605878971428,28.32932165010647,0.019149843300205315
THBS1__Stroma,CD81__Macrophage,THBS1__Stroma|CD81__Macrophage,0.35769258962315637,0,22.82325526383864,1358.516455388748,1.2383912271636468,0.5400181511903609,1.0129718986130358
GPI__Malignant,AMFR__Stroma,GPI__Malignant|AMFR__Stroma,0.35611273929680576,0.2427616504956488,5.877782139155562,1352.5161838492681,0.4484083866020601,4.0201062225970245,0.13575480039531077
ADAM15__Malignant,ITGA5__Stroma,ADAM15__Malignant|ITGA5__Stroma,0.35463847468331333,0.21392803357911638,3.02656316009471,1346.916926847224,0.4257775123904296,3.6503126541505857,0.15028302424904336
LTBP3__Malignant,ITGB5__Stroma,LTBP3__Malignant|ITGB5__Stroma,0.35301023937789816,0.1985535169325513,4.001421979075199,1340.7328891572572,0.45427897840826675,1.4090952443027023,0.39099841019172027
LTBP1__Stroma,CD63__Malignant,LTBP1__Stroma|CD63__Malignant,0.3529180976508458,0,27.123127219470383,1340.3829348779122,1.7778021566016617,0.0659904350671217,8.437647616205767
TIMP3__Stroma,TYROBP__Macrophage,TIMP3__Stroma|TYROBP__Macrophage,0.35289200331146536,0,22.127967663037737,1340.2838285769456,1.4125211638107016,0.8455072563670505,0.5806380080919443
LYZ__Macrophage,LAMP2__Stroma,LYZ__Macrophage|LAMP2__Stroma,0.3516441302728778,0,20.629053142750532,1335.54440677639,1.5671283850530318,2.1692082031036057,0.23515339048855716
COPA__Malignant,CD163__Macrophage,COPA__Malignant|CD163__Macrophage,0.34589628453041626,0.20892738739824002,4.050242925825723,1313.714088646521,0.4294362734550594,3.070091370238728,0.16206015324913728
LTBP1__Stroma,CD74__Macrophage,LTBP1__Stroma|CD74__Macrophage,0.34139996649116583,0,26.553616129645672,1296.637072733448,1.705842914151109,0.0659904350671217,7.736225637451514
MMP7__Malignant,IL6ST__Stroma,MMP7__Malignant|IL6ST__Stroma,0.33792770627330765,0,33.1885068915145,1283.4494284260225,1.4767050711440486,0.6898708888740438,0.7118768139545881
SELPLG__Macrophage,ERBB2__Malignant,SELPLG__Macrophage|ERBB2__Malignant,0.33728835161815734,0,25.29368688232419,1281.0211594457614,1.7640748575122207,0.07913865145594316,5.9725087975793345
CD44__Malignant,FLOT1__Stroma,CD44__Malignant|FLOT1__Stroma,0.33702475319741115,0.15046680317828884,5.003227487811572,1280.0200126437676,0.5188929506476861,1.5588424906899023,0.3311780713427093
C1QA__Macrophage,ITGB5__Stroma,C1QA__Macrophage|ITGB5__Stroma,0.33187441959308017,0,12.319298713256947,1260.4590456145183,1.2928843604511266,1.2498494337199684,0.39099841019172027
CD47__Malignant,FLOT1__Macrophage,CD47__Malignant|FLOT1__Macrophage,0.3316507714938986,0.14828617427734656,4.027379116338726,1259.6096301338268,0.4768537684807065,1.5383136082568338,0.29472753962498033
CD47__Malignant,FLOT1__Stroma,CD47__Malignant|FLOT1__Stroma,0.33056940593186007,0.1583212779672747,3.6592801381446707,1255.5026037292046,0.46883430673895665,1.5383136082568338,0.3311780713427093
LTBP1__Stroma,IL6ST__Malignant,LTBP1__Stroma|IL6ST__Malignant,0.32930092163015356,0,20.626240890311685,1250.6849003513232,1.6297849755825964,0.0659904350671217,7.972520223468345
NPNT__Malignant,ITGB1__Stroma,NPNT__Malignant|ITGB1__Stroma,0.3285555728123315,0,4.550627796761439,1247.854065541235,0.5396075625780768,0.9183897112589829,0.536278498517052
PODXL2__Malignant,CD9__Macrophage,PODXL2__Malignant|CD9__Macrophage,0.3281200206325388,0,3.423569201019329,1246.1998383623825,0.5146225121784054,0.9007320188265164,0.48731400001282016
ECM1__Malignant,CD63__Macrophage,ECM1__Malignant|CD63__Macrophage,0.32466454658976995,0,20.971545853430904,1233.0759479479461,0.8621847860166089,0.5628874780460346,0.8955163413277767
CD44__Malignant,FLOT1__Macrophage,CD44__Malignant|FLOT1__Macrophage,0.32439455681376744,0.14263971391540392,3.0173583239914348,1232.0505267786887,0.4570049213556712,1.5588424906899023,0.29472753962498033
LYZ__Macrophage,CAP1__Stroma,LYZ__Macrophage|CAP1__Stroma,0.32387489711547957,0,18.68568003834317,1230.0768592445913,1.4403671469570785,2.1692082031036057,0.217148628138856
CXCL10__Macrophage,ITGB5__Malignant,CXCL10__Macrophage|ITGB5__Malignant,0.32005252779607524,0,146.87161281873497,1215.5595005694938,3.1067694400999817,0.200917668858052,2.193087384420688
C1QB__Macrophage,ITGB5__Stroma,C1QB__Macrophage|ITGB5__Stroma,0.3181391358556959,0,14.244287950364015,1208.292437979933,1.2518411870766746,1.208112352032999,0.39099841019172027
THBS1__Stroma,CD63__Macrophage,THBS1__Stroma|CD63__Macrophage,0.31799091011886915,0,20.009615106549244,1207.729476631465,1.0898154911390154,0.5400181511903609,0.8955163413277767
SELPLG__Macrophage,ENO1__Malignant,SELPLG__Macrophage|ENO1__Malignant,0.3170019424041295,0,21.05598041178054,1203.973377250884,1.6528272062235212,0.07913865145594316,5.961806937399298
C1QA__Macrophage,MRC2__Malignant,C1QA__Macrophage|MRC2__Malignant,0.3131047359399445,0,12.926133938122328,1189.1717870999091,1.2050073352477129,1.2498494337199684,0.3422894497714781
PODXL2__Malignant,ENO1__Macrophage,PODXL2__Malignant|ENO1__Macrophage,0.3117891361075627,0,3.511506356129394,1184.1751389365231,0.48305713349858315,0.9007320188265164,0.47740155925959393
HLA-DMA__Macrophage,IL13RA1__Malignant,HLA-DMA__Macrophage|IL13RA1__Malignant,0.3095903054665315,0,12.149785443575556,1175.8239801618865,1.252504200099734,0.387134418163459,1.154499971219725
VIM__Macrophage,ITGB5__Stroma,VIM__Macrophage|ITGB5__Stroma,0.3091312699025528,0,30.54463783885546,1174.0805630898956,1.4401599703569778,1.1216877024819218,0.39099841019172027
C1QB__Macrophage,MRC2__Malignant,C1QB__Macrophage|MRC2__Malignant,0.3053735972746499,0,15.815847140203838,1159.8089224491205,1.1969326262266367,1.208112352032999,0.3422894497714781
COMP__Stroma,PLXNA3__Malignant,COMP__Stroma|PLXNA3__Malignant,0.30401039989372436,0,30.384198893937985,1154.6314987963651,1.3615689387953127,0.6285781360174613,0.7140163009155761
ITGB2__Macrophage,IL13RA1__Malignant,ITGB2__Macrophage|IL13RA1__Malignant,0.30380789980982587,0,16.711155168184725,1153.8624034777188,1.3137922486219207,0.37840045546879175,1.154499971219725
