Sender,Receiver,Ligand,Receptor,LRscore
Malignant,Macrophage,TFF3,CD163,0.12566758157133429
Malignant,Macrophage,TFF3,ENO1,0
Malignant,Macrophage,TFF3,ITGB2,0.19750071789526755
Malignant,Macrophage,TFF3,TYROBP,0.23115701308808873
Malignant,Macrophage,TFF3,CD63,0
Malignant,Stroma,MIF,CD81,0.39859306511545767
Malignant,Stroma,MIF,FLOT1,0
Malignant,Stroma,MIF,IL6ST,0
Malignant,Stroma,MIF,LAMP2,0
Malignant,Stroma,MIF,CAP1,0
Malignant,Stroma,MIF,ITGB5,0
Malignant,Bcell,MIF,CD74,0.14886770094778554
Malignant,Macrophage,MIF,CD74,0.41392206841410967
Malignant,Macrophage,MIF,CD81,0
Malignant,Macrophage,MIF,IL2RG,0.11382760646621838
Malignant,Macrophage,MIF,CD9,0
Malignant,Macrophage,MIF,FLOT1,0
Malignant,Macrophage,MIF,CD163,0.14686309747881268
Malignant,Macrophage,MIF,ENO1,0
Malignant,Macrophage,MIF,ITGB2,0.2263912774582646
Malignant,Macrophage,MIF,TYROBP,0.2626142716884345
Malignant,Macrophage,MIF,CD63,0
Malignant,Stroma,TNFSF10,CD74,0.361387454553554
Malignant,Stroma,TNFSF10,CD81,0.27327142841236757
Malignant,Stroma,TNFSF10,FLOT1,0
Malignant,Stroma,TNFSF10,IL6ST,0
Malignant,Stroma,TNFSF10,LAMP2,0
Malignant,Stroma,TNFSF10,CAP1,0.14356901194663133
Malignant,Stroma,TNFSF10,ITGB5,0.16950431674171498
Malignant,Bcell,TNFSF10,CD74,0.1105985065656852
Malignant,Macrophage,TNFSF10,CD74,0.30512335302273563
Malignant,Macrophage,TNFSF10,CD81,0.21820461858921061
Malignant,Macrophage,TNFSF10,IL2RG,0.06780854622718606
Malignant,Macrophage,TNFSF10,CD9,0
Malignant,Macrophage,TNFSF10,FLOT1,0
Malignant,Macrophage,TNFSF10,CD163,0.08937600715050387
Malignant,Macrophage,TNFSF10,ENO1,0
Malignant,Macrophage,TNFSF10,ITGB2,0.14532308043672754
Malignant,Macrophage,TNFSF10,TYROBP,0.17288967692747306
Malignant,Macrophage,TNFSF10,CD63,0
Malignant,Stroma,CD9,CD74,0.4006158821374345
Malignant,Stroma,CD9,CD81,0.3080929054358496
Malignant,Stroma,CD9,FLOT1,0
Malignant,Stroma,CD9,IL6ST,0
Malignant,Stroma,CD9,LAMP2,0
Malignant,Stroma,CD9,CAP1,0.16602421196383876
Malignant,Stroma,CD9,ITGB5,0.19501354462032347
Malignant,Bcell,CD9,CD74,0.12185951989011087
Malignant,Macrophage,CD9,CD74,0.33696205511552535
Malignant,Macrophage,CD9,CD81,0.2460333329968457
Malignant,Macrophage,CD9,IL2RG,0.07933898870259186
Malignant,Macrophage,CD9,CD9,0
Malignant,Macrophage,CD9,FLOT1,0
Malignant,Macrophage,CD9,CD163,0.104011532271884
Malignant,Macrophage,CD9,ENO1,0
Malignant,Macrophage,CD9,ITGB2,0.1667934197741304
Malignant,Macrophage,CD9,TYROBP,0.19709672042699664
Malignant,Macrophage,CD9,CD63,0
Malignant,Stroma,GNAS,CD74,0.4164329529878698
Malignant,Stroma,GNAS,CD81,0.32247084176713475
Malignant,Stroma,GNAS,FLOT1,0
Malignant,Stroma,GNAS,IL6ST,0
Malignant,Stroma,GNAS,LAMP2,0
Malignant,Stroma,GNAS,CAP1,0
Malignant,Stroma,GNAS,ITGB5,0.20585351197896776
Malignant,Bcell,GNAS,CD74,0.1263614199573516
Malignant,Macrophage,GNAS,CD74,0.34973137130702775
Malignant,Macrophage,GNAS,CD81,0.2575255182457876
Malignant,Macrophage,GNAS,IL2RG,0.08435827998001812
Malignant,Macrophage,GNAS,CD9,0
Malignant,Macrophage,GNAS,FLOT1,0
Malignant,Macrophage,GNAS,CD163,0.11033343243322163
Malignant,Macrophage,GNAS,ENO1,0
Malignant,Macrophage,GNAS,ITGB2,0.17588603504086653
Malignant,Macrophage,GNAS,TYROBP,0.20725034479477922
Malignant,Macrophage,GNAS,CD63,0
Malignant,Stroma,HSPA1A,CD74,0.4078113779572029
Malignant,Stroma,HSPA1A,CD81,0.3146091575679946
Malignant,Stroma,HSPA1A,FLOT1,0
Malignant,Stroma,HSPA1A,IL6ST,0
Malignant,Stroma,HSPA1A,LAMP2,0
Malignant,Stroma,HSPA1A,CAP1,0.1703551814323044
Malignant,Stroma,HSPA1A,ITGB5,0.19990356476045257
Malignant,Bcell,HSPA1A,CD74,0.12391025236891712
Malignant,Macrophage,HSPA1A,CD74,0.34277590415315345
Malignant,Macrophage,HSPA1A,CD81,0.2512416131489855
Malignant,Macrophage,HSPA1A,IL2RG,0.08159423817736089
Malignant,Macrophage,HSPA1A,CD9,0
Malignant,Macrophage,HSPA1A,FLOT1,0
Malignant,Macrophage,HSPA1A,CD163,0.10685572293296852
Malignant,Macrophage,HSPA1A,ENO1,0
Malignant,Macrophage,HSPA1A,ITGB2,0.17089747811544898
Malignant,Macrophage,HSPA1A,TYROBP,0.20168683793205344
Malignant,Macrophage,HSPA1A,CD63,0
Malignant,Stroma,ARF1,CD74,0.4095641949699948
Malignant,Stroma,ARF1,CD81,0.3162027005852426
Malignant,Stroma,ARF1,FLOT1,0
Malignant,Stroma,ARF1,IL6ST,0
Malignant,Stroma,ARF1,LAMP2,0
Malignant,Stroma,ARF1,CAP1,0.1714206949915767
Malignant,Stroma,ARF1,ITGB5,0.2011051402965751
Malignant,Bcell,ARF1,CD74,0.1244091182399691
Malignant,Macrophage,ARF1,CD74,0.34419092946357166
Malignant,Macrophage,ARF1,CD81,0.2525153219698767
Malignant,Macrophage,ARF1,IL2RG,0.08215065595851137
Malignant,Macrophage,ARF1,CD9,0
Malignant,Macrophage,ARF1,FLOT1,0
Malignant,Macrophage,ARF1,CD163,0.10755652603064136
Malignant,Macrophage,ARF1,ENO1,0
Malignant,Macrophage,ARF1,ITGB2,0.17190535165714066
Malignant,Macrophage,ARF1,TYROBP,0.2028122735969177
Malignant,Macrophage,ARF1,CD63,0
Malignant,Stroma,UBA52,CD74,0.4317787072619742
Malignant,Stroma,UBA52,CD81,0
Malignant,Stroma,UBA52,FLOT1,0
Malignant,Stroma,UBA52,IL6ST,0
Malignant,Stroma,UBA52,LAMP2,0
Malignant,Stroma,UBA52,CAP1,0
Malignant,Stroma,UBA52,ITGB5,0
Malignant,Bcell,UBA52,CD74,0.13070820701705213
Malignant,Macrophage,UBA52,CD74,0.36208299030091956
Malignant,Macrophage,UBA52,CD81,0
Malignant,Macrophage,UBA52,IL2RG,0.08945249556922107
Malignant,Macrophage,UBA52,CD9,0
Malignant,Macrophage,UBA52,FLOT1,0
Malignant,Macrophage,UBA52,CD163,0.11671958039915224
Malignant,Macrophage,UBA52,ENO1,0
Malignant,Macrophage,UBA52,ITGB2,0.1849626313018418
Malignant,Macrophage,UBA52,TYROBP,0.21732865709352292
Malignant,Macrophage,UBA52,CD63,0
Malignant,Stroma,COPA,CD74,0.28889087408597575
Malignant,Stroma,COPA,CD81,0.2118954877849497
Malignant,Stroma,COPA,FLOT1,0
Malignant,Stroma,COPA,IL6ST,0
Malignant,Stroma,COPA,LAMP2,0
Malignant,Stroma,COPA,CAP1,0.10661416729307836
Malignant,Stroma,COPA,ITGB5,0.12694760889890871
Malignant,Bcell,COPA,CD74,0.08942124963110877
Malignant,Macrophage,COPA,CD74,0.24564121665106858
Malignant,Macrophage,COPA,CD81,0.16916731237773297
Malignant,Macrophage,COPA,IL2RG,0.04940686287117691
Malignant,Macrophage,COPA,CD9,0
Malignant,Macrophage,COPA,FLOT1,0
Malignant,Macrophage,COPA,CD163,0.06568818880167888
Malignant,Macrophage,COPA,ENO1,0
Malignant,Macrophage,COPA,ITGB2,0.10927439903986555
Malignant,Macrophage,COPA,TYROBP,0.13149949037483238
Malignant,Macrophage,COPA,CD63,0
Malignant,Stroma,HLA-C,CD74,0.4506896477095176
Malignant,Stroma,HLA-C,CD81,0
Malignant,Stroma,HLA-C,FLOT1,0
Malignant,Stroma,HLA-C,IL6ST,0
Malignant,Stroma,HLA-C,LAMP2,0
Malignant,Stroma,HLA-C,CAP1,0
Malignant,Stroma,HLA-C,ITGB5,0
Malignant,Bcell,HLA-C,CD74,0.13603667383982737
Malignant,Macrophage,HLA-C,CD74,0.3772540384540143
Malignant,Macrophage,HLA-C,CD81,0
Malignant,Macrophage,HLA-C,IL2RG,0.09605750267779861
Malignant,Macrophage,HLA-C,CD9,0
Malignant,Macrophage,HLA-C,FLOT1,0
Malignant,Macrophage,HLA-C,CD163,0.12495484060523487
Malignant,Macrophage,HLA-C,ENO1,0
Malignant,Macrophage,HLA-C,ITGB2,0.19650959535501863
Malignant,Macrophage,HLA-C,TYROBP,0.23006781780965682
Malignant,Macrophage,HLA-C,CD63,0
Malignant,Stroma,CD47,CD74,0.21092623395074284
Malignant,Stroma,CD47,CD81,0.14987292094566035
Malignant,Stroma,CD47,FLOT1,0
Malignant,Stroma,CD47,IL6ST,0
Malignant,Stroma,CD47,LAMP2,0
Malignant,Stroma,CD47,CAP1,0.07231617242022473
Malignant,Stroma,CD47,ITGB5,0.08679557965041401
Malignant,Bcell,CD47,CD74,0.0661002891711083
Malignant,Macrophage,CD47,CD74,0.18072513497811157
Malignant,Macrophage,CD47,CD81,0.1196305679855355
Malignant,Macrophage,CD47,IL2RG,0.032937257704072256
Malignant,Macrophage,CD47,CD9,0
Malignant,Macrophage,CD47,FLOT1,0
Malignant,Macrophage,CD47,CD163,0.0441350552528318
Malignant,Macrophage,CD47,ENO1,0
Malignant,Macrophage,CD47,ITGB2,0.07499627145524639
Malignant,Macrophage,CD47,TYROBP,0.09124849263478395
Malignant,Macrophage,CD47,CD63,0
Malignant,Stroma,HLA-B,CD74,0.4910166709006245
Malignant,Stroma,HLA-B,CD81,0
Malignant,Stroma,HLA-B,FLOT1,0
Malignant,Stroma,HLA-B,IL6ST,0
Malignant,Stroma,HLA-B,LAMP2,0
Malignant,Stroma,HLA-B,CAP1,0
Malignant,Stroma,HLA-B,ITGB5,0
Malignant,Bcell,HLA-B,CD74,0.14729672943844957
Malignant,Macrophage,HLA-B,CD74,0.4094222508282356
Malignant,Macrophage,HLA-B,CD81,0
Malignant,Macrophage,HLA-B,IL2RG,0.11149530313515334
Malignant,Macrophage,HLA-B,CD9,0
Malignant,Macrophage,HLA-B,FLOT1,0
Malignant,Macrophage,HLA-B,CD163,0.14400806314063047
Malignant,Macrophage,HLA-B,ENO1,0
Malignant,Macrophage,HLA-B,ITGB2,0.22256438085744362
Malignant,Macrophage,HLA-B,TYROBP,0.25847957345173356
Malignant,Macrophage,HLA-B,CD63,0
Malignant,Stroma,PODXL2,CD74,0.1330503373162381
Malignant,Stroma,PODXL2,CD81,0.09167543445132423
Malignant,Stroma,PODXL2,FLOT1,0
Malignant,Stroma,PODXL2,IL6ST,0
Malignant,Stroma,PODXL2,LAMP2,0
Malignant,Stroma,PODXL2,CAP1,0.04259622049107681
Malignant,Stroma,PODXL2,ITGB5,0.05148104189752746
Malignant,Bcell,PODXL2,CD74,0.04221973413827975
Malignant,Macrophage,PODXL2,CD74,0.11488048021817264
Malignant,Macrophage,PODXL2,CD81,0.07316458368017267
Malignant,Macrophage,PODXL2,IL2RG,0.019116580139830072
Malignant,Macrophage,PODXL2,CD9,0
Malignant,Macrophage,PODXL2,FLOT1,0
Malignant,Macrophage,PODXL2,CD163,0.025785589569178032
Malignant,Macrophage,PODXL2,ENO1,0
Malignant,Macrophage,PODXL2,ITGB2,0.0446317764949476
Malignant,Macrophage,PODXL2,TYROBP,0.054841483690317445
Malignant,Macrophage,PODXL2,CD63,0
Malignant,Stroma,BST2,CD74,0.38022199246438537
Malignant,Stroma,BST2,CD81,0
Malignant,Stroma,BST2,FLOT1,0
Malignant,Stroma,BST2,IL6ST,0
Malignant,Stroma,BST2,LAMP2,0
Malignant,Stroma,BST2,CAP1,0
Malignant,Stroma,BST2,ITGB5,0
Malignant,Bcell,BST2,CD74,0.1160223175249646
Malignant,Macrophage,BST2,CD74,0.3204400880018778
Malignant,Macrophage,BST2,CD81,0
Malignant,Macrophage,BST2,IL2RG,0.07318941749671695
Malignant,Macrophage,BST2,CD9,0
Malignant,Macrophage,BST2,FLOT1,0
Malignant,Macrophage,BST2,CD163,0.09622556067825346
Malignant,Macrophage,BST2,ENO1,0
Malignant,Macrophage,BST2,ITGB2,0.15544547042213425
Malignant,Macrophage,BST2,TYROBP,0.18434307003780537
Malignant,Macrophage,BST2,CD63,0
Malignant,Stroma,HLA-DRB1,CD74,0
Malignant,Stroma,HLA-DRB1,CD81,0
Malignant,Stroma,HLA-DRB1,FLOT1,0
Malignant,Stroma,HLA-DRB1,IL6ST,0
Malignant,Stroma,HLA-DRB1,LAMP2,0
Malignant,Stroma,HLA-DRB1,CAP1,0
Malignant,Stroma,HLA-DRB1,ITGB5,0
Malignant,Bcell,HLA-DRB1,CD74,0.11363440774002036
Malignant,Macrophage,HLA-DRB1,CD74,0.3136925135588716
Malignant,Macrophage,HLA-DRB1,CD81,0
Malignant,Macrophage,HLA-DRB1,IL2RG,0.07078257694966786
Malignant,Macrophage,HLA-DRB1,CD9,0
Malignant,Macrophage,HLA-DRB1,FLOT1,0
Malignant,Macrophage,HLA-DRB1,CD163,0.09316605132641678
Malignant,Macrophage,HLA-DRB1,ENO1,0
Malignant,Macrophage,HLA-DRB1,ITGB2,0.1509403479902278
Malignant,Macrophage,HLA-DRB1,TYROBP,0.17925458891735527
Malignant,Macrophage,HLA-DRB1,CD63,0
Malignant,Stroma,CXCL14,CD74,0.32992507837093205
Malignant,Stroma,CXCL14,CD81,0
Malignant,Stroma,CXCL14,FLOT1,0
Malignant,Stroma,CXCL14,IL6ST,0
Malignant,Stroma,CXCL14,LAMP2,0
Malignant,Stroma,CXCL14,CAP1,0
Malignant,Stroma,CXCL14,ITGB5,0
Malignant,Bcell,CXCL14,CD74,0.10146692578884398
Malignant,Macrophage,CXCL14,CD74,0.27941211206887684
Malignant,Macrophage,CXCL14,CD81,0
Malignant,Macrophage,CXCL14,IL2RG,0.05940121607693373
Malignant,Macrophage,CXCL14,CD9,0
Malignant,Macrophage,CXCL14,FLOT1,0
Malignant,Macrophage,CXCL14,CD163,0.07860447374359561
Malignant,Macrophage,CXCL14,ENO1,0
Malignant,Macrophage,CXCL14,ITGB2,0.12913460048629008
Malignant,Macrophage,CXCL14,TYROBP,0.15441961805642251
Malignant,Macrophage,CXCL14,CD63,0
Malignant,Stroma,HLA-A,CD74,0.4834793687560396
Malignant,Stroma,HLA-A,CD81,0
Malignant,Stroma,HLA-A,FLOT1,0
Malignant,Stroma,HLA-A,IL6ST,0
Malignant,Stroma,HLA-A,LAMP2,0
Malignant,Stroma,HLA-A,CAP1,0
Malignant,Stroma,HLA-A,ITGB5,0
Malignant,Bcell,HLA-A,CD74,0.14520271979423452
Malignant,Macrophage,HLA-A,CD74,0.40342876766744995
Malignant,Macrophage,HLA-A,CD81,0
Malignant,Macrophage,HLA-A,IL2RG,0.10845836067546047
Malignant,Macrophage,HLA-A,CD9,0
Malignant,Macrophage,HLA-A,FLOT1,0
Malignant,Macrophage,HLA-A,CD163,0.14028127708304006
Malignant,Macrophage,HLA-A,ENO1,0
Malignant,Macrophage,HLA-A,ITGB2,0.2175390985827893
Malignant,Macrophage,HLA-A,TYROBP,0.2530352659417737
Malignant,Macrophage,HLA-A,CD63,0
Malignant,Stroma,B2M,CD74,0.5127477522100999
Malignant,Stroma,B2M,CD81,0
Malignant,Stroma,B2M,FLOT1,0
Malignant,Stroma,B2M,IL6ST,0
Malignant,Stroma,B2M,LAMP2,0
Malignant,Stroma,B2M,CAP1,0
Malignant,Stroma,B2M,ITGB5,0
Malignant,Bcell,B2M,CD74,0.15330716538239916
Malignant,Macrophage,B2M,CD74,0.42665393699252285
Malignant,Macrophage,B2M,CD81,0
Malignant,Macrophage,B2M,IL2RG,0.12068191376042921
Malignant,Macrophage,B2M,CD9,0
Malignant,Macrophage,B2M,FLOT1,0
Malignant,Macrophage,B2M,CD163,0.15521836894018123
Malignant,Macrophage,B2M,ENO1,0
Malignant,Macrophage,B2M,ITGB2,0.23747811228733126
Malignant,Macrophage,B2M,TYROBP,0.27453802602390814
Malignant,Macrophage,B2M,CD63,0
Malignant,Stroma,LGALS3BP,CD74,0.43095570924551113
Malignant,Stroma,LGALS3BP,CD81,0.3358483937229141
Malignant,Stroma,LGALS3BP,FLOT1,0
Malignant,Stroma,LGALS3BP,IL6ST,0
Malignant,Stroma,LGALS3BP,LAMP2,0
Malignant,Stroma,LGALS3BP,CAP1,0
Malignant,Stroma,LGALS3BP,ITGB5,0
Malignant,Bcell,LGALS3BP,CD74,0.13047560889765217
Malignant,Macrophage,LGALS3BP,CD74,0.3614214957460607
Malignant,Macrophage,LGALS3BP,CD81,0
Malignant,Macrophage,LGALS3BP,IL2RG,0.08917342883545196
Malignant,Macrophage,LGALS3BP,CD9,0
Malignant,Macrophage,LGALS3BP,FLOT1,0
Malignant,Macrophage,LGALS3BP,CD163,0.11637052221126457
Malignant,Macrophage,LGALS3BP,ENO1,0
Malignant,Macrophage,LGALS3BP,ITGB2,0.18446929990330374
Malignant,Macrophage,LGALS3BP,TYROBP,0.21678234670109026
Malignant,Macrophage,LGALS3BP,CD63,0
Malignant,Stroma,MMP7,CD74,0
Malignant,Stroma,MMP7,CD81,0
Malignant,Stroma,MMP7,FLOT1,0
Malignant,Stroma,MMP7,IL6ST,0
Malignant,Stroma,MMP7,LAMP2,0
Malignant,Stroma,MMP7,CAP1,0
Malignant,Stroma,MMP7,ITGB5,0
Malignant,Bcell,MMP7,CD74,0
Malignant,Macrophage,MMP7,CD74,0
Malignant,Macrophage,MMP7,CD81,0
Malignant,Macrophage,MMP7,IL2RG,0
Malignant,Macrophage,MMP7,CD9,0
Malignant,Macrophage,MMP7,FLOT1,0
Malignant,Macrophage,MMP7,CD163,0
Malignant,Macrophage,MMP7,ENO1,0
Malignant,Macrophage,MMP7,ITGB2,0
Malignant,Macrophage,MMP7,TYROBP,0
Malignant,Macrophage,MMP7,CD63,0
Malignant,Stroma,CD44,CD74,0.2288107961171503
Malignant,Stroma,CD44,CD81,0
Malignant,Stroma,CD44,FLOT1,0
Malignant,Stroma,CD44,IL6ST,0
Malignant,Stroma,CD44,LAMP2,0
Malignant,Stroma,CD44,CAP1,0
Malignant,Stroma,CD44,ITGB5,0
Malignant,Bcell,CD44,CD74,0.0715010650262359
Malignant,Macrophage,CD44,CD74,0.1957043659468997
Malignant,Macrophage,CD44,CD81,0
Malignant,Macrophage,CD44,IL2RG,0.036457035118472196
Malignant,Macrophage,CD44,CD9,0
Malignant,Macrophage,CD44,FLOT1,0
Malignant,Macrophage,CD44,CD163,0.04876963763054347
Malignant,Macrophage,CD44,ENO1,0
Malignant,Macrophage,CD44,ITGB2,0.08249075836001736
Malignant,Macrophage,CD44,TYROBP,0.10012479673223784
Malignant,Macrophage,CD44,CD63,0
Malignant,Stroma,LTF,CD74,0.0253453417346448
Malignant,Stroma,LTF,CD81,0.016761608307570355
Malignant,Stroma,LTF,FLOT1,0.010576149256895538
Malignant,Stroma,LTF,IL6ST,0
Malignant,Stroma,LTF,LAMP2,0
Malignant,Stroma,LTF,CAP1,0.007433658491854134
Malignant,Stroma,LTF,ITGB5,0.00905883080258452
Malignant,Bcell,LTF,CD74,0.008184960304027971
Malignant,Macrophage,LTF,CD74,0.022120438575606853
Malignant,Macrophage,LTF,CD81,0.013374333776390144
Malignant,Macrophage,LTF,IL2RG,0.0032792519457394047
Malignant,Macrophage,LTF,CD9,0
Malignant,Macrophage,LTF,FLOT1,0
Malignant,Macrophage,LTF,CD163,0.004457123262673368
Malignant,Macrophage,LTF,ENO1,0.009949535899043013
Malignant,Macrophage,LTF,ITGB2,0.00788538755786382
Malignant,Macrophage,LTF,TYROBP,0.009806712149499897
Malignant,Macrophage,LTF,CD63,0.012846731106468539
Malignant,Stroma,JAM3,CD74,0.04372071799903636
Malignant,Stroma,JAM3,CD81,0.029113452283945056
Malignant,Stroma,JAM3,FLOT1,0
Malignant,Stroma,JAM3,IL6ST,0
Malignant,Stroma,JAM3,LAMP2,0
Malignant,Stroma,JAM3,CAP1,0.013009246497160166
Malignant,Stroma,JAM3,ITGB5,0.015832515650711185
Malignant,Bcell,JAM3,CD74,0.0140765545740222
Malignant,Macrophage,JAM3,CD74,0.03808757924014929
Malignant,Macrophage,JAM3,CD81,0.02323085829159068
Malignant,Macrophage,JAM3,IL2RG,0.005754396680449197
Malignant,Macrophage,JAM3,CD9,0
Malignant,Macrophage,JAM3,FLOT1,0
Malignant,Macrophage,JAM3,CD163,0.007811963657601682
Malignant,Macrophage,JAM3,ENO1,0
Malignant,Macrophage,JAM3,ITGB2,0.01377273752512153
Malignant,Macrophage,JAM3,TYROBP,0.01709533480884628
Malignant,Macrophage,JAM3,CD63,0
Malignant,Stroma,IGFBP4,CD74,0.38977135925617384
Malignant,Stroma,IGFBP4,CD81,0
Malignant,Stroma,IGFBP4,FLOT1,0
Malignant,Stroma,IGFBP4,IL6ST,0
Malignant,Stroma,IGFBP4,LAMP2,0
Malignant,Stroma,IGFBP4,CAP1,0
Malignant,Stroma,IGFBP4,ITGB5,0
Malignant,Bcell,IGFBP4,CD74,0.11876016227524307
Malignant,Macrophage,IGFBP4,CD74,0.3281845569827114
Malignant,Macrophage,IGFBP4,CD81,0
Malignant,Macrophage,IGFBP4,IL2RG,0.07602544130443793
Malignant,Macrophage,IGFBP4,CD9,0
Malignant,Macrophage,IGFBP4,FLOT1,0
Malignant,Macrophage,IGFBP4,CD163,0.09982180756331831
Malignant,Macrophage,IGFBP4,ENO1,0
Malignant,Macrophage,IGFBP4,ITGB2,0.16070767642897107
Malignant,Macrophage,IGFBP4,TYROBP,0.19026842794581456
Malignant,Macrophage,IGFBP4,CD63,0
Malignant,Stroma,ECM1,CD74,0
Malignant,Stroma,ECM1,CD81,0
Malignant,Stroma,ECM1,FLOT1,0
Malignant,Stroma,ECM1,IL6ST,0
Malignant,Stroma,ECM1,LAMP2,0
Malignant,Stroma,ECM1,CAP1,0
Malignant,Stroma,ECM1,ITGB5,0
Malignant,Bcell,ECM1,CD74,0.03786846593998113
Malignant,Macrophage,ECM1,CD74,0.10295080063957489
Malignant,Macrophage,ECM1,CD81,0
Malignant,Macrophage,ECM1,IL2RG,0.016865741233180454
Malignant,Macrophage,ECM1,CD9,0
Malignant,Macrophage,ECM1,FLOT1,0
Malignant,Macrophage,ECM1,CD163,0.02277412026249254
Malignant,Macrophage,ECM1,ENO1,0
Malignant,Macrophage,ECM1,ITGB2,0.03954009549182429
Malignant,Macrophage,ECM1,TYROBP,0.04866586046778309
Malignant,Macrophage,ECM1,CD63,0
Stroma,Malignant,TIMP3,ADORA2A,0.1304025871023054
Stroma,Malignant,TIMP3,CD55,0.15427547771510988
Stroma,Malignant,TIMP3,CD74,0.2924779123142522
Stroma,Malignant,TIMP3,MAGED1,0.10591328839858923
Stroma,Malignant,TIMP3,PLXNA3,0.05624976722227887
Stroma,Malignant,TIMP3,SDC1,0.16456105530123358
Stroma,Malignant,TIMP3,CD151,0.18746347848881792
Stroma,Malignant,TIMP3,CD9,0.2284280178698604
Stroma,Malignant,TIMP3,FLOT1,0.1707235050606435
Stroma,Malignant,TIMP3,IFITM1,0.1578357736071359
Stroma,Malignant,TIMP3,IL13RA1,0.08619357300788232
Stroma,Malignant,TIMP3,IL6ST,0.21379558561006803
Stroma,Malignant,TIMP3,AMFR,0.14852169778124236
Stroma,Malignant,TIMP3,BAMBI,0.23753366899197023
Stroma,Malignant,TIMP3,CD47,0.10428888287482181
Stroma,Malignant,TIMP3,ERBB2,0.1890067670499716
Stroma,Malignant,TIMP3,PRLR,0.1359431530297123
Stroma,Malignant,TIMP3,ATP6AP2,0.14808089324026927
Stroma,Malignant,TIMP3,CD163,0.038853372089075154
Stroma,Malignant,TIMP3,CD44,0.11456678302172686
Stroma,Malignant,TIMP3,ENO1,0.19204620322828295
Stroma,Malignant,TIMP3,FPR3,0.022515507220560976
Stroma,Malignant,TIMP3,ITGB5,0.14269976190304903
Stroma,Malignant,TIMP3,PLXNB2,0.16633555657634533
Stroma,Malignant,TIMP3,TREM2,0.0222701398039296
Stroma,Malignant,TIMP3,TYROBP,0.1205344329023413
Stroma,Malignant,TIMP3,GFRA1,0.16474254940498165
Stroma,Malignant,TIMP3,LDLR,0.03574482514960034
Stroma,Malignant,TIMP3,CD63,0.23244255116400742
Stroma,Malignant,TIMP3,MRC2,0.04392281990546773
Stroma,Bcell,TIMP3,CD74,0.0906066955854826
Stroma,Macrophage,TIMP3,CD74,0.2510236353246017
Stroma,Macrophage,TIMP3,CD81,0.17439619262214676
Stroma,Macrophage,TIMP3,IL2RG,0.051646138853712366
Stroma,Macrophage,TIMP3,CD9,0
Stroma,Macrophage,TIMP3,FLOT1,0.10972699877626141
Stroma,Macrophage,TIMP3,CD163,0.0685351165715351
Stroma,Macrophage,TIMP3,ENO1,0.13778040682512072
Stroma,Macrophage,TIMP3,ITGB2,0.1134342397678025
Stroma,Macrophage,TIMP3,TYROBP,0.1361545668900037
Stroma,Macrophage,TIMP3,CD63,0.16903645535280326
Stroma,Malignant,COMP,ADORA2A,0.10109269293902881
Stroma,Malignant,COMP,CD55,0.12040506054041868
Stroma,Malignant,COMP,CD74,0.23752396820206526
Stroma,Malignant,COMP,MAGED1,0.08154825304395837
Stroma,Malignant,COMP,PLXNA3,0.042719368005315506
Stroma,Malignant,COMP,SDC1,0.12880614098119822
Stroma,Malignant,COMP,CD151,0.14768918850864649
Stroma,Malignant,COMP,CD9,0.18208582614977173
Stroma,Malignant,COMP,FLOT1,0.13386298062569157
Stroma,Malignant,COMP,IFITM1,0.12330752687223999
Stroma,Malignant,COMP,IL13RA1,0.06600285627566592
Stroma,Malignant,COMP,IL6ST,0.16970662904527709
Stroma,Malignant,COMP,AMFR,0.11572669816870812
Stroma,Malignant,COMP,BAMBI,0.18984212061418373
Stroma,Malignant,COMP,CD47,0.08026126134620476
Stroma,Malignant,COMP,ERBB2,0.14897048953572156
Stroma,Malignant,COMP,PRLR,0.1055517700184252
Stroma,Malignant,COMP,ATP6AP2,0.11536890784938675
Stroma,Malignant,COMP,CD163,0.029367316217003052
Stroma,Malignant,COMP,CD44,0.08842393826709816
Stroma,Malignant,COMP,ENO1,0.15149724990393565
Stroma,Malignant,COMP,FPR3,0.016942735352718334
Stroma,Malignant,COMP,ITGB5,0.11100832287868824
Stroma,Malignant,COMP,PLXNB2,0.13026046935358482
Stroma,Malignant,COMP,TREM2,0.01675698031044775
Stroma,Malignant,COMP,TYROBP,0.09318493820874953
Stroma,Malignant,COMP,GFRA1,0.1289548211137309
Stroma,Malignant,COMP,LDLR,0.026994800841723995
Stroma,Malignant,COMP,CD63,0.18550042926424865
Stroma,Malignant,COMP,MRC2,0.033245091418315935
Stroma,Bcell,COMP,CD74,0.07453493631905488
Stroma,Macrophage,COMP,CD74,0.20579872490732287
Stroma,Macrophage,COMP,CD81,0.13889907302739327
Stroma,Macrophage,COMP,IL2RG,0.03933683128909454
Stroma,Macrophage,COMP,CD9,0.10861756087880374
Stroma,Macrophage,COMP,FLOT1,0.08533886387941503
Stroma,Macrophage,COMP,CD163,0.05251618054680992
Stroma,Macrophage,COMP,ENO1,0.10826083810422764
Stroma,Macrophage,COMP,ITGB2,0.08834115066326077
Stroma,Macrophage,COMP,TYROBP,0.10691950833979762
Stroma,Macrophage,COMP,CD63,0.1343622498539034
Stroma,Malignant,FN1,ADORA2A,0.20227661886441248
Stroma,Malignant,FN1,CD55,0.2354461764305766
Stroma,Malignant,FN1,CD74,0.40822975775816756
